Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:28:24.902938 +0000 UTC,192.168.0.192,41976,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,76000,8978166,25117000,12067048,377000,13092500,27036000,14471590,12215723000,1113000,31708000,53869000,27370570,5003343000,6060299500,7117256000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:27.026776 +0000 UTC,192.168.0.192,41978,172.18.0.2,80,6,6,466,4,705,52,77,198,59,52,176,541,243,47000,772250,1233000,509569,183000,643500,1104000,651245,4637946000,851000,1544500,2238000,980757,4634857000,4634857000,4634857000,0,3,233,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:27.961642 +0000 UTC,192.168.0.1,52743,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002280000,0,0,0,0,1000686000,1000760000,1000863000,91994,1,196,0,0,0,0,0,0,784,0,20218092000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.638659 +0000 UTC,192.168.0.192,41980,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,41000,5041800,23606000,10383450,69000,7906666,22824000,12924347,2966874000,753000,12604500,24456000,16760552,2941665000,2941665000,2941665000,0,3,262,2,3839,1,2,0,0,384,268,4611883000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.993419 +0000 UTC,192.168.0.1,45034,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999589000,999589000,999589000,0,0,0,0,0,3001201000,999589000,333196333,999589000,577112978,1000596000,1000806000,1001016000,296984,1,261,0,0,0,0,0,0,784,0,4031777000,0,Benign,req,wordpress,NA
2025-03-04 14:28:34.565653 +0000 UTC,192.168.0.192,56986,172.18.0.2,80,6,7,523,5,14171,52,74,203,56,52,2834,7292,3811,140000,7899000,36043000,15749464,154000,12118000,35252000,20038564,2553306000,1516000,19747500,37979000,25783234,2513811000,2513811000,2513811000,0,3,261,2,7085,1,2,0,0,372,268,2926994000,0,Benign,req,wordpress,NA
2025-03-04 14:28:36.006080 +0000 UTC,192.168.0.1,45954,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999590000,999590000,999590000,0,0,0,0,0,1999994000,0,499795000,999590000,706816867,1000404000,1000404000,1000404000,0,1,294,0,0,0,0,0,0,588,0,4012661000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.074475 +0000 UTC,192.168.0.1,52054,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,2068395000,0,Benign,req,wordpress,NA
2025-03-04 14:28:49.756506 +0000 UTC,192.168.0.51,60274,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,56000,7729333,22178000,10589755,227000,11399500,24994000,12597164,11358810000,795000,29134000,46376000,24733872,5004146000,5635704000,6267262000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:50.305511 +0000 UTC,192.168.0.1,33964,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002441000,0,0,0,0,1000620000,1000813666,1000955000,173523,1,196,0,0,0,0,0,0,784,0,12231036000,0,Benign,req,wordpress,NA
2025-03-04 14:28:53.650848 +0000 UTC,192.168.0.51,45400,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,32000,8137000,39048000,17283733,39000,13044000,38234000,21819032,3702710000,819000,20342500,39866000,27610398,3662025000,3662025000,3662025000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:57.313324 +0000 UTC,192.168.0.51,45416,172.18.0.2,80,6,7,523,5,14169,52,74,203,56,52,2833,7292,3810,56000,7899600,36769000,16143091,685000,12504333,35893000,20255565,3802080000,954000,19749000,38544000,26580143,3762582000,3762582000,3762582000,0,3,261,2,7084,1,2,0,0,372,268,3662476000,0,Benign,req,wordpress,NA
2025-03-04 14:28:58.267732 +0000 UTC,192.168.0.1,45362,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001360000,0,0,0,0,1000465000,1000680000,1000895000,304055,1,196,0,0,0,0,0,0,588,0,7962221000,0,Benign,req,wordpress,NA
2025-03-04 14:29:01.221502 +0000 UTC,192.168.0.1,42442,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000970000,0,0,0,0,1000970000,1000970000,1000970000,0,1,196,0,0,0,0,0,0,392,0,2953770000,0,Benign,req,wordpress,NA
2025-03-04 14:29:12.290067 +0000 UTC,192.168.0.1,34120,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999965000,999965000,999965000,0,0,0,0,0,2001020000,999965000,499982500,999965000,707082032,1001055000,1001055000,1001055000,0,1,294,0,0,0,0,0,0,588,0,11068565000,0,Benign,req,wordpress,NA
2025-03-04 14:29:14.059708 +0000 UTC,192.168.0.250,59064,172.18.0.2,80,6,9,645,7,23098,52,71,197,47,52,3299,7292,3751,41000,6244285,39866000,14835114,206000,8258200,38854000,17106263,3331715000,1682000,21855000,42028000,28528930,3288005000,3288005000,3288005000,0,4,322,3,11549,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:17.329639 +0000 UTC,192.168.0.250,59066,172.18.0.2,80,6,9,645,7,23098,52,71,197,47,52,3299,7292,3751,63000,8545000,57236000,21473325,72000,11652000,55586000,24568903,3344416000,763000,29907500,59052000,41216547,3284601000,3284601000,3284601000,0,4,322,3,11549,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.417816 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002837000,0,0,0,0,1000492000,1000945666,1001792000,733580,1,196,0,0,0,0,0,0,784,0,7127749000,0,Benign,req,wordpress,NA
2025-03-04 14:29:20.636417 +0000 UTC,192.168.0.250,59070,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,39000,4912000,16529000,7122490,234000,8377500,16543000,8833848,18558633000,1185000,25240000,40151000,21030854,5004306000,9241456500,13478607000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,3306778000,0,Benign,req,wordpress,NA
2025-03-04 14:29:23.142621 +0000 UTC,192.168.0.250,49218,172.18.0.2,80,6,7,523,5,14175,52,74,203,56,52,2835,7292,3812,51000,9733000,46333000,20466932,84000,15491666,45600000,26076977,4311633000,1278000,24332500,47387000,32603986,4262968000,4262968000,4262968000,0,3,261,2,7087,1,2,0,0,372,268,2506204000,0,Benign,req,wordpress,NA
2025-03-04 14:29:27.417846 +0000 UTC,192.168.0.250,49232,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,47000,7125200,33103000,14528899,385000,11179000,31598000,17693030,2804422000,1205000,17813000,34421000,23487258,2768796000,2768796000,2768796000,0,3,262,2,3839,1,2,0,0,384,268,4275225000,0,Benign,req,wordpress,NA
2025-03-04 14:29:29.595708 +0000 UTC,192.168.0.1,45683,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998595000,999247000,999899000,922067,0,0,0,0,2999733000,998595000,999247000,999899000,922067,1001239000,1001239000,1001239000,0,2,392,0,0,0,0,0,0,784,0,10177892000,0,Benign,req,wordpress,NA
2025-03-04 14:29:30.178664 +0000 UTC,192.168.0.250,49246,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,27000,6617166,20385000,9035286,517000,9724250,20130000,10526408,9015965000,913000,27159666,40863000,22737678,3929411000,4467243000,5005075000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2760818000,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.550350 +0000 UTC,192.168.0.250,59306,172.18.0.2,80,6,7,523,5,14168,52,74,203,56,52,2833,7292,3810,56000,8094200,38375000,16931232,335000,12922000,37482000,21271799,4644214000,977000,20235500,39494000,27235631,4603743000,4603743000,4603743000,0,3,261,2,7084,1,2,0,0,372,268,4371686000,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958873 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,3,459,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,240000964000,0,0,0,0,119999142000,120000482000,120001822000,-9223372036854775808,1,153,0,0,0,0,0,0,459,0,5363165000,0,Benign,req,wordpress,NA
2025-03-04 14:29:50.644350 +0000 UTC,192.168.0.1,48952,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,15685477000,0,Benign,req,wordpress,NA
2025-03-04 14:29:52.416627 +0000 UTC,192.168.0.161,45194,172.18.0.2,80,6,8,569,6,15804,52,71,197,50,52,2634,7292,3628,38000,6001166,32989000,13228839,373000,8448000,31771000,15554194,4254725000,941000,18003500,35066000,24130018,4218718000,4218718000,4218718000,0,4,284,3,7902,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:56.667651 +0000 UTC,192.168.0.161,45208,172.18.0.2,80,6,6,472,4,705,52,78,204,61,52,176,541,243,50000,759500,1174000,491745,85000,509500,934000,600333,2858291000,1174000,1519000,1864000,487903,2855253000,2855253000,2855253000,0,3,236,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:59.482539 +0000 UTC,192.168.0.161,45218,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,39000,8402000,39347000,17304843,435000,13272333,38553000,21894585,2730601000,1008000,21005000,41002000,28280028,2688591000,2688591000,2688591000,0,3,261,2,7088,1,2,0,0,372,268,2814888000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.057545 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002731000,0,0,0,0,1000618000,1000910333,1001058000,253172,1,196,0,0,0,0,0,0,784,0,9413195000,0,Benign,req,wordpress,NA
2025-03-04 14:30:02.155517 +0000 UTC,192.168.0.161,45226,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,60000,8937333,26689000,11608798,375000,13213750,27952000,14657754,6126032000,793000,31890666,53624000,27632348,1027501000,3015180000,5002859000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2672978000,0,Benign,req,wordpress,NA
2025-03-04 14:30:04.352037 +0000 UTC,192.168.0.161,50370,172.18.0.2,80,6,6,472,4,705,52,78,204,61,52,176,541,243,38000,692000,947000,437691,174000,483500,793000,437699,3929596000,947000,1384000,1821000,618011,3926828000,3926828000,3926828000,0,3,236,2,352,1,1,0,0,320,216,2196520000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.241881 +0000 UTC,192.168.0.1,37494,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998510000,998510000,998510000,0,0,0,0,0,3002546000,0,332836666,998510000,576490017,1000926000,1002018000,1003110000,1544321,1,261,0,0,0,0,0,0,784,0,5184336000,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.898917 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001680000,0,0,0,0,1000450000,1000840000,1001230000,551543,1,196,0,0,0,0,0,0,588,0,14657036000,0,Benign,req,wordpress,NA
2025-03-04 14:30:21.362744 +0000 UTC,192.168.0.226,52192,172.18.0.2,80,6,7,523,5,14173,52,74,203,56,52,2834,7292,3812,46000,8123800,38654000,17070815,225000,12976000,37875000,21565274,2864408000,914000,20309500,39705000,27429379,2823789000,2823789000,2823789000,0,3,261,2,7086,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.502948 +0000 UTC,192.168.0.1,40177,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3004095000,0,0,0,0,1001303000,1001365000,1001466000,88221,1,196,0,0,0,0,0,0,784,0,2604031000,0,Benign,req,wordpress,NA
2025-03-04 14:30:24.194586 +0000 UTC,192.168.0.226,34552,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,44000,6806800,29631000,12814712,471000,10050666,28899000,16323876,2567036000,3117000,17017000,30917000,19657568,2533002000,2533002000,2533002000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.129947 +0000 UTC,192.168.0.1,35510,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1001232000,0,0,0,0,1001232000,1001232000,1001232000,0,1,196,0,0,0,0,0,0,392,0,4626999000,0,Benign,req,wordpress,NA
2025-03-04 14:30:40.579849 +0000 UTC,192.168.0.158,47932,172.18.0.2,80,6,8,599,6,21463,52,74,203,52,52,3577,7292,3864,60000,6169000,33839000,13564982,64000,8678500,33059000,16257412,2429251000,937000,18507000,36077000,24847732,2392237000,2392237000,2392237000,0,4,299,3,10731,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:42.969327 +0000 UTC,192.168.0.158,60330,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,37000,7715000,35571000,15593346,50000,11904000,34549000,19618346,4752068000,892000,19287500,37683000,26015165,4713493000,4713493000,4713493000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:47.695157 +0000 UTC,192.168.0.158,60338,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,91000,5112800,23258000,10155843,101000,7819000,22529000,12744404,3119066000,874000,12782000,24690000,16840455,3093502000,3093502000,3093502000,0,3,256,2,3839,1,2,0,0,372,268,4725830000,0,Benign,req,wordpress,NA
2025-03-04 14:30:50.755340 +0000 UTC,192.168.0.158,60348,172.18.0.2,80,6,8,569,6,15806,52,71,197,50,52,2634,7292,3628,41000,9764166,55721000,22518499,47000,14224000,54889000,27113690,5011565000,843000,29292500,57742000,40233668,4952980000,4952980000,4952980000,0,4,284,3,7903,1,3,0,0,424,320,3060183000,0,Benign,req,wordpress,NA
2025-03-04 14:30:55.715967 +0000 UTC,192.168.0.158,41234,172.18.0.2,80,6,8,569,6,15807,52,71,197,50,52,2634,7292,3628,36000,8813500,47541000,19004696,42000,12179250,46338000,22779031,2518531000,3095000,26440500,49786000,33015522,2465650000,2465650000,2465650000,0,4,284,3,7903,1,3,0,0,424,320,4960627000,0,Benign,req,wordpress,NA
2025-03-04 14:30:57.725310 +0000 UTC,192.168.0.1,58175,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999441000,999441000,999441000,0,0,0,0,0,3002665000,999441000,333147000,999441000,577027530,1001180000,1001612000,1002044000,610940,1,261,0,0,0,0,0,0,784,0,30595363000,0,Benign,req,wordpress,NA
2025-03-04 14:30:58.190101 +0000 UTC,192.168.0.158,41244,172.18.0.2,80,6,7,523,5,14165,52,74,203,56,52,2833,7292,3809,36000,8158200,38835000,17153073,205000,13027000,36610000,20449458,3514982000,757000,20395500,40034000,27773033,3474191000,3474191000,3474191000,0,3,261,2,7082,1,2,0,0,372,268,2474134000,0,Benign,req,wordpress,NA
2025-03-04 14:31:01.667382 +0000 UTC,192.168.0.158,41256,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,26000,7338000,34954000,15442579,37000,11691333,34117000,19426214,2553168000,866000,18345000,35824000,24719038,2516478000,2516478000,2516478000,0,3,256,2,3839,1,2,0,0,372,268,3477281000,0,Benign,req,wordpress,NA
2025-03-04 14:31:05.856211 +0000 UTC,192.168.0.1,40474,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,8130901000,0,Benign,req,wordpress,NA
2025-03-04 14:31:14.766140 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,998693000,998693000,998693000,0,0,0,0,0,998693000,998693000,998693000,998693000,0,0,0,0,0,2,392,0,0,0,0,0,0,392,0,8909929000,0,Benign,req,wordpress,NA
2025-03-04 14:31:16.832536 +0000 UTC,192.168.0.68,56440,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,55000,7028400,32875000,14452698,490000,11139666,32096000,18149527,3030516000,949000,17571000,34193000,23507057,2995374000,2995374000,2995374000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:19.830820 +0000 UTC,192.168.0.68,56452,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,46000,6311800,29484000,12961830,79000,9871000,28512000,16150463,2599830000,978000,15779500,30581000,20932482,2568271000,2568271000,2568271000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:21.062669 +0000 UTC,192.168.0.1,50583,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2003760000,0,0,0,0,1000506000,1001880000,1003254000,1943129,1,196,0,0,0,0,0,0,588,0,6296529000,0,Benign,req,wordpress,NA
2025-03-04 14:31:23.449562 +0000 UTC,192.168.0.1,59399,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,2386893000,0,Benign,req,wordpress,NA
2025-03-04 14:31:36.155309 +0000 UTC,192.168.0.184,58324,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,257000,11339800,54281000,24006618,381000,18309666,53477000,30457758,3975615000,922000,28349500,55777000,38788342,3918916000,3918916000,3918916000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:37.018588 +0000 UTC,192.168.0.1,57133,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003202000,0,0,0,0,1000452000,1001067333,1001581000,571325,1,196,0,0,0,0,0,0,784,0,13569026000,0,Benign,req,wordpress,NA
2025-03-04 14:31:40.085751 +0000 UTC,192.168.0.184,58340,172.18.0.2,80,6,8,569,6,15810,52,71,197,50,52,2635,7292,3628,7000,7485500,41950000,16890050,13000,10760750,40522000,19850726,4248819000,945000,22456500,43968000,30421855,4203906000,4203906000,4203906000,0,4,284,3,7905,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:43.276571 +0000 UTC,192.168.0.1,51989,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002343000,0,0,0,0,1000559000,1001171500,1001784000,866205,1,196,0,0,0,0,0,0,588,0,6257983000,0,Benign,req,wordpress,NA
2025-03-04 14:31:45.659098 +0000 UTC,192.168.0.1,55368,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,2382527000,0,Benign,req,wordpress,NA
2025-03-04 14:31:57.820063 +0000 UTC,192.168.0.48,39382,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,95000,8295600,38522000,16906979,265000,12966333,36973000,20802096,3361943000,1107000,20739000,40371000,27763840,3320465000,3320465000,3320465000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:32:01.141240 +0000 UTC,192.168.0.48,39394,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,78000,6194333,17569000,8397139,259000,9084500,18969000,9867961,27799842000,1289000,26220666,40207000,21644928,5004650000,13860590000,22716530000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:32:01.531148 +0000 UTC,192.168.0.1,34121,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999977000,999977000,999977000,0,0,0,0,0,3002220000,0,333325666,999977000,577336990,1000770000,1001121500,1001473000,497096,1,261,0,0,0,0,0,0,784,0,15872050000,0,Benign,req,wordpress,NA
