Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:28:04.776821 +0000 UTC,192.168.0.1,45278,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001185000,0,0,0,0,1000289000,1000592500,1000896000,429213,1,196,0,0,0,0,0,0,588,0,5039331000,0,Benign,req,wordpress,NA
2025-03-04 14:28:05.594513 +0000 UTC,192.168.0.208,44024,172.18.0.2,80,6,6,470,4,705,52,78,202,60,52,176,541,243,37000,817000,1651000,659965,828000,847500,867000,27577,2579038000,765000,1634000,2503000,1228951,2575770000,2575770000,2575770000,0,3,235,2,352,1,1,0,0,320,216,3408212000,0,Benign,req,wordpress,NA
2025-03-04 14:28:07.744242 +0000 UTC,192.168.0.1,57774,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1001053000,0,0,0,0,1001053000,1001053000,1001053000,0,1,196,0,0,0,0,0,0,392,0,2967421000,0,Benign,req,wordpress,NA
2025-03-04 14:28:19.234084 +0000 UTC,192.168.0.1,59419,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001452000,0,0,0,0,1000218000,1000726000,1001234000,718420,1,196,0,0,0,0,0,0,588,0,11489842000,0,Benign,req,wordpress,NA
2025-03-04 14:28:21.297605 +0000 UTC,192.168.0.181,54556,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,51000,5227800,23984000,10496989,68000,8035333,23202000,13140330,4867354000,824000,13069500,25315000,17317752,4841215000,4841215000,4841215000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:26.121233 +0000 UTC,192.168.0.181,39882,172.18.0.2,80,6,8,569,6,15813,52,71,197,50,52,2635,7292,3628,52000,7219666,40410000,16265802,70000,10355500,39685000,19556366,3730698000,815000,21659000,42503000,29477867,3687380000,3687380000,3687380000,0,4,284,3,7906,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:27.962152 +0000 UTC,192.168.0.1,52743,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003466000,0,0,0,0,1000417000,1001155333,1002422000,1101979,1,196,0,0,0,0,0,0,784,0,8728068000,0,Benign,req,wordpress,NA
2025-03-04 14:28:29.813036 +0000 UTC,192.168.0.181,39898,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,19000,7608400,36031000,15896379,31000,12031000,35274000,20132586,4233805000,1166000,19021000,36876000,25250783,4195763000,4195763000,4195763000,0,3,256,2,3839,1,2,0,0,372,268,3691803000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.993477 +0000 UTC,192.168.0.1,45034,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001122000,0,0,0,0,1000021000,1000374000,1000733000,356037,1,196,0,0,0,0,0,0,784,0,4031325000,0,Benign,req,wordpress,NA
2025-03-04 14:28:34.043176 +0000 UTC,192.168.0.181,42138,172.18.0.2,80,6,6,462,4,705,52,77,194,57,52,176,541,243,32000,753500,1244000,523666,74000,518500,963000,628617,3780356000,1244000,1507000,1770000,371938,3777342000,3777342000,3777342000,0,3,231,2,352,1,1,0,0,320,216,4230140000,0,Benign,req,wordpress,NA
2025-03-04 14:28:36.004432 +0000 UTC,192.168.0.1,45954,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001395000,0,0,0,0,1000183000,1000697500,1001212000,727612,1,196,0,0,0,0,0,0,588,0,4010955000,0,Benign,req,wordpress,NA
2025-03-04 14:28:37.786220 +0000 UTC,192.168.0.181,42140,172.18.0.2,80,6,9,645,7,23099,52,71,197,47,52,3299,7292,3751,46000,5270857,33282000,12356958,381000,6978800,32441000,14235451,2677562000,1127000,18448000,35769000,24495593,2640666000,2640666000,2640666000,0,4,322,3,11549,1,4,0,0,500,372,3743044000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.074452 +0000 UTC,192.168.0.1,52054,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001548000,0,0,0,0,1000143000,1000516000,1001098000,510653,1,196,0,0,0,0,0,0,784,0,2070020000,0,Benign,req,wordpress,NA
2025-03-04 14:28:40.410947 +0000 UTC,192.168.0.181,42146,172.18.0.2,80,6,7,523,5,14173,52,74,203,56,52,2834,7292,3812,70000,10301600,48962000,21616488,393000,16476666,47999000,27301046,3598420000,827000,25754000,50681000,35252101,3546912000,3546912000,3546912000,0,3,261,2,7086,1,2,0,0,372,268,2624727000,0,Benign,req,wordpress,NA
2025-03-04 14:28:56.592244 +0000 UTC,192.168.0.187,47082,172.18.0.2,80,6,8,569,6,15810,52,71,197,50,52,2635,7292,3628,42000,6132666,33665000,13495057,266000,8647000,32879000,16156323,3311457000,1162000,18398000,35634000,24375384,3274661000,3274661000,3274661000,0,4,284,3,7905,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:58.267632 +0000 UTC,192.168.0.1,45362,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001561000,0,0,0,0,1000528000,1000780500,1001033000,357088,1,196,0,0,0,0,0,0,588,0,20193180000,0,Benign,req,wordpress,NA
2025-03-04 14:28:59.854630 +0000 UTC,192.168.0.187,47086,172.18.0.2,80,6,10,1039,6,5980,52,103,264,83,52,996,4687,1825,45000,5662125,22250000,9253461,225000,10826500,21456000,11772242,5023184000,1256000,22648500,44041000,30253563,4977887000,4977887000,4977887000,0,5,519,3,2990,3,3,0,0,528,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:01.221647 +0000 UTC,192.168.0.1,42442,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001855000,0,0,0,0,1000138000,1000618333,1001096000,479005,1,196,0,0,0,0,0,0,784,0,2954015000,0,Benign,req,wordpress,NA
2025-03-04 14:29:17.468450 +0000 UTC,192.168.0.54,51766,172.18.0.2,80,6,7,523,5,14172,52,74,203,56,52,2834,7292,3811,30000,9214200,43496000,19176797,38000,14525666,41858000,23684746,3044519000,1737000,23035500,44334000,30120627,2998448000,2998448000,2998448000,0,3,261,2,7086,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.418710 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003150000,0,0,0,0,1000445000,1001050000,1001586000,573620,1,196,0,0,0,0,0,0,784,0,18197063000,0,Benign,req,wordpress,NA
2025-03-04 14:29:20.477343 +0000 UTC,192.168.0.54,51778,172.18.0.2,80,6,8,599,6,21463,52,74,203,52,52,3577,7292,3864,13000,5684666,31469000,12638835,17000,8072000,30592000,15018472,2951978000,766000,17054000,33342000,23034710,2917870000,2917870000,2917870000,0,4,299,3,10731,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958766 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,4,612,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,480000728000,0,0,0,0,119999312000,160000242666,239999512000,-9223372036854775808,1,153,0,0,0,0,0,0,612,0,15540056000,0,Benign,req,wordpress,NA
2025-03-04 14:29:36.072556 +0000 UTC,192.168.0.234,55430,172.18.0.2,80,6,6,462,4,705,52,77,194,57,52,176,541,243,47000,897250,1348000,579604,258000,560500,863000,427799,4353663000,1128000,1794500,2461000,942573,4350074000,4350074000,4350074000,0,3,231,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:40.382308 +0000 UTC,192.168.0.234,55440,172.18.0.2,80,6,7,523,5,14169,52,74,203,56,52,2833,7292,3810,57000,8745400,40326000,17669951,380000,13590000,37268000,20551530,2530985000,2022000,21863500,41705000,28060118,2487258000,2487258000,2487258000,0,3,261,2,7084,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:42.839723 +0000 UTC,192.168.0.234,52668,172.18.0.2,80,6,8,599,6,21456,52,74,203,52,52,3576,7292,3863,66000,11739166,67056000,27104062,89000,17073000,66152000,32722344,4093928000,1124000,35217500,69311000,48215490,4023493000,4023493000,4023493000,0,4,299,3,10728,1,3,0,0,448,320,2457415000,0,Benign,req,wordpress,NA
2025-03-04 14:29:46.929574 +0000 UTC,192.168.0.234,52680,172.18.0.2,80,6,6,462,4,705,52,77,194,57,52,176,541,243,40000,785750,1247000,519950,377000,645500,914000,379716,4983622000,957000,1571500,2186000,869034,4980479000,4980479000,4980479000,0,3,231,2,352,1,1,0,0,320,216,4089851000,0,Benign,req,wordpress,NA
2025-03-04 14:29:47.641568 +0000 UTC,192.168.0.1,48952,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002727000,0,0,0,0,1000107000,1000909000,1001924000,927037,1,196,0,0,0,0,0,0,784,0,12682802000,0,Benign,req,wordpress,NA
2025-03-04 14:29:51.868428 +0000 UTC,192.168.0.234,52696,172.18.0.2,80,6,8,569,6,15799,52,71,197,50,52,2633,7292,3629,59000,7436666,41686000,16783608,308000,10652000,40970000,20213314,4547402000,1160000,22310000,43460000,29910616,4502782000,4502782000,4502782000,0,4,284,3,7899,1,3,0,0,424,320,4938854000,0,Benign,req,wordpress,NA
2025-03-04 14:29:56.386254 +0000 UTC,192.168.0.234,41100,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,38000,5796000,26171000,11400094,547000,8920000,24621000,13607500,3169467000,1358000,14490000,27622000,18571452,3140487000,3140487000,3140487000,0,3,262,2,3839,1,2,0,0,384,268,4517826000,0,Benign,req,wordpress,NA
2025-03-04 14:29:59.509362 +0000 UTC,192.168.0.234,41112,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,55000,6913666,20537000,8772255,911000,10155750,20699000,10353905,9444196000,911000,27497333,41482000,23034821,4357389000,4680852000,5004315000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,3123108000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.058576 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002770000,0,0,0,0,1000017000,1000923333,1002053000,1036210,1,196,0,0,0,0,0,0,784,0,12417008000,0,Benign,req,wordpress,NA
2025-03-04 14:30:04.299172 +0000 UTC,192.168.0.234,46424,172.18.0.2,80,6,7,514,4,705,52,73,194,53,52,176,541,243,50000,823200,1450000,587356,437000,894000,1351000,646295,4654798000,1450000,2058000,2666000,859841,4650682000,4650682000,4650682000,0,3,257,2,352,1,1,0,0,372,216,4789810000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.241551 +0000 UTC,192.168.0.1,37494,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002906000,0,0,0,0,1000649000,1000968666,1001454000,427305,1,196,0,0,0,0,0,0,784,0,5182975000,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.898473 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002251000,0,0,0,0,1000635000,1001125500,1001616000,693671,1,196,0,0,0,0,0,0,588,0,14656922000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.099595 +0000 UTC,192.168.0.242,36044,172.18.0.2,80,6,6,467,4,705,52,77,199,59,52,176,541,243,50000,721250,1055000,454353,163000,556500,950000,556493,3060601000,904000,1442500,1981000,761554,3057716000,3057716000,3057716000,0,3,233,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.502913 +0000 UTC,192.168.0.1,40177,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002863000,0,0,0,0,1000660000,1000954333,1001364000,365896,1,196,0,0,0,0,0,0,784,0,2604440000,0,Benign,req,wordpress,NA
2025-03-04 14:30:25.127545 +0000 UTC,192.168.0.242,42948,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,36000,6348000,29887000,13163099,230000,10052000,29094000,16493602,4892362000,830000,15870000,30910000,21269771,4860622000,4860622000,4860622000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.130153 +0000 UTC,192.168.0.1,35510,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002255000,0,0,0,0,1000262000,1000751666,1001059000,428644,1,196,0,0,0,0,0,0,784,0,4627240000,0,Benign,req,wordpress,NA
2025-03-04 14:30:29.955134 +0000 UTC,192.168.0.242,42960,172.18.0.2,80,6,7,523,5,14171,52,74,203,56,52,2834,7292,3811,47000,12743000,61490000,27254270,223000,20586333,60575000,34633167,2249460000,1214000,31857500,62501000,43336453,2185745000,2185745000,2185745000,0,3,261,2,7085,1,2,0,0,372,268,4827589000,0,Benign,req,wordpress,NA
2025-03-04 14:30:32.124961 +0000 UTC,192.168.0.242,42970,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,104000,11932333,34142000,16057728,943000,17703500,34677000,18747310,21499628000,798000,37580666,71594000,35479153,5004540000,10693443000,16382346000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2169827000,0,Benign,req,wordpress,NA
2025-03-04 14:30:34.939255 +0000 UTC,192.168.0.1,35172,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999957000,999957000,999957000,0,0,0,0,0,3002041000,999957000,333319000,999957000,577325443,1000756000,1001042000,1001328000,404465,1,261,0,0,0,0,0,0,784,0,7809102000,0,Benign,req,wordpress,NA
2025-03-04 14:30:36.813623 +0000 UTC,192.168.0.242,60900,172.18.0.2,80,6,7,523,5,14173,52,74,203,56,52,2834,7292,3812,50000,9029000,41901000,18382019,1000000,14423666,40953000,22975626,2202574000,845000,22572500,44300000,30727325,2157429000,2157429000,2157429000,0,3,261,2,7086,1,2,0,0,372,268,4688662000,0,Benign,req,wordpress,NA
2025-03-04 14:30:38.975208 +0000 UTC,192.168.0.242,60916,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,55000,5397428,18876000,8081673,121000,9191250,19096000,10049796,14649247000,778000,26519333,40998000,22350567,5004315000,7284844500,9565374000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,2161585000,0,Benign,req,wordpress,NA
2025-03-04 14:30:43.508369 +0000 UTC,192.168.0.242,50674,172.18.0.2,80,6,7,519,4,705,52,74,199,55,52,176,541,243,36000,849600,1969000,755994,332000,761000,1190000,606697,3783455000,765000,2124000,3483000,1921916,3779207000,3779207000,3779207000,0,3,259,2,352,1,1,0,0,372,216,4533161000,0,Benign,req,wordpress,NA
2025-03-04 14:30:47.262491 +0000 UTC,192.168.0.242,50690,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,39000,5714000,25561000,11118259,128000,8578000,24779000,14034829,3933902000,1042000,14285000,27528000,18728430,3905332000,3905332000,3905332000,0,3,262,2,3839,1,2,0,0,384,268,3754122000,0,Benign,req,wordpress,NA
2025-03-04 14:30:51.151568 +0000 UTC,192.168.0.242,50706,172.18.0.2,80,6,8,599,6,21463,52,74,203,52,52,3577,7292,3864,40000,7340333,41562000,16768474,219000,10581250,39957000,19593640,2472778000,800000,22021000,43242000,30011026,2428736000,2428736000,2428736000,0,4,299,3,10731,1,3,0,0,448,320,3889077000,0,Benign,req,wordpress,NA
2025-03-04 14:31:05.856462 +0000 UTC,192.168.0.1,40474,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002375000,0,0,0,0,1000397000,1001187500,1001978000,1117935,1,196,0,0,0,0,0,0,588,0,30917207000,0,Benign,req,wordpress,NA
2025-03-04 14:31:06.287486 +0000 UTC,192.168.0.241,40492,172.18.0.2,80,6,8,599,6,21466,52,74,203,52,52,3577,7292,3864,55000,9959500,55785000,22462508,146000,14145250,54958000,27210207,3890282000,1068000,29878500,58689000,40744199,3830525000,3830525000,3830525000,0,4,299,3,10733,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:08.323178 +0000 UTC,192.168.0.1,43269,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001817000,0,0,0,0,1000094000,1000605666,1001600000,861239,1,196,0,0,0,0,0,0,784,0,2466716000,0,Benign,req,wordpress,NA
2025-03-04 14:31:10.106830 +0000 UTC,192.168.0.241,40502,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,76000,10655000,32777000,14884885,236000,15617500,32396000,17428448,31179612000,801000,35000666,63930000,31892788,5004234000,15537305000,26070376000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:12.762405 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002068000,0,0,0,0,1000518000,1000689333,1000890000,187726,1,196,0,0,0,0,0,0,784,0,4439227000,0,Benign,req,wordpress,NA
2025-03-04 14:31:14.179227 +0000 UTC,192.168.0.241,57366,172.18.0.2,80,6,8,569,6,15804,52,71,197,50,52,2634,7292,3628,30000,7755500,41430000,16523144,68000,10901500,40660000,19856337,4162737000,2133000,23266500,44400000,29887282,4116204000,4116204000,4116204000,0,4,284,3,7902,1,3,0,0,424,320,4072397000,0,Benign,req,wordpress,NA
2025-03-04 14:31:18.297706 +0000 UTC,192.168.0.241,57380,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,44000,8349800,39524000,17434903,50000,13216000,38216000,21660876,2938176000,818000,20874500,40931000,28364174,2896427000,2896427000,2896427000,0,3,262,2,3839,1,2,0,0,384,268,4118479000,0,Benign,req,wordpress,NA
2025-03-04 14:31:21.064893 +0000 UTC,192.168.0.1,50583,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,998420000,998420000,998420000,0,0,0,0,0,1999214000,0,499210000,998420000,705989552,1000794000,1000794000,1000794000,0,1,294,0,0,0,0,0,0,588,0,8302488000,0,Benign,req,wordpress,NA
2025-03-04 14:31:21.194614 +0000 UTC,192.168.0.241,57384,172.18.0.2,80,6,8,599,6,21465,52,74,203,52,52,3577,7292,3864,34000,6769000,37662000,15139798,430000,9650750,36876000,18151018,3505543000,1247000,20307000,39367000,26954910,3464929000,3464929000,3464929000,0,4,299,3,10732,1,3,0,0,448,320,2896908000,0,Benign,req,wordpress,NA
2025-03-04 14:31:23.449724 +0000 UTC,192.168.0.1,59399,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003819000,0,0,0,0,1000202000,1001273000,1001959000,939644,1,196,0,0,0,0,0,0,784,0,2384831000,0,Benign,req,wordpress,NA
2025-03-04 14:31:24.658322 +0000 UTC,192.168.0.241,55332,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,36000,6333166,19738000,8479311,290000,9089750,19444000,9882226,16627959000,704000,26320333,40258000,22213130,5004677000,8274499000,11544321000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,3463708000,0,Benign,req,wordpress,NA
2025-03-04 14:31:27.816422 +0000 UTC,192.168.0.241,55336,172.18.0.2,80,6,9,645,7,23096,52,71,197,47,52,3299,7292,3751,86000,7659428,50353000,18831055,202000,10291400,49602000,21976733,4813602000,1348000,26808000,52268000,36005877,4759986000,4759986000,4759986000,0,4,322,3,11548,1,4,0,0,500,372,3158100000,0,Benign,req,wordpress,NA
2025-03-04 14:31:32.568514 +0000 UTC,192.168.0.241,37012,172.18.0.2,80,6,9,645,7,23100,52,71,197,47,52,3300,7292,3751,68000,8788142,55997000,20844752,321000,11448600,54950000,24320115,3336779000,3222000,30758500,58295000,38942491,3275262000,3275262000,3275262000,0,4,322,3,11550,1,4,0,0,500,372,4752092000,0,Benign,req,wordpress,NA
2025-03-04 14:31:35.858369 +0000 UTC,192.168.0.241,37018,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,50000,8686000,41210000,18186817,226000,13837333,40445000,23044966,2560463000,1152000,21715000,42278000,29080473,2517033000,2517033000,2517033000,0,3,262,2,3839,1,2,0,0,384,268,3289855000,0,Benign,req,wordpress,NA
2025-03-04 14:31:37.018753 +0000 UTC,192.168.0.1,57133,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003167000,0,0,0,0,1000662000,1001055666,1001424000,381631,1,196,0,0,0,0,0,0,784,0,13569029000,0,Benign,req,wordpress,NA
2025-03-04 14:31:38.392407 +0000 UTC,192.168.0.241,37026,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,17000,5024000,23384000,10271484,16000,7816333,21983000,12289626,2893963000,865000,12560000,24255000,16539227,2868843000,2868843000,2868843000,0,3,256,2,3839,1,2,0,0,372,268,2534038000,0,Benign,req,wordpress,NA
2025-03-04 14:31:53.356453 +0000 UTC,192.168.0.1,33931,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000472000,0,0,0,0,1000472000,1000472000,1000472000,0,1,196,0,0,0,0,0,0,392,0,16337700000,0,Benign,req,wordpress,NA
2025-03-04 14:31:54.590672 +0000 UTC,192.168.0.248,35174,172.18.0.2,80,6,8,569,6,15810,52,71,197,50,52,2635,7292,3628,45000,6137666,34306000,13803567,174000,8800000,33417000,16414365,4300468000,825000,18413000,36001000,24873188,4263642000,4263642000,4263642000,0,4,284,3,7905,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
