Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:28:27.961568 +0000 UTC,192.168.0.1,52743,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002538000,0,0,0,0,1000748000,1000846000,1000996000,131924,1,196,0,0,0,0,0,0,784,0,9728069000,0,Benign,req,wordpress,NA
2025-03-04 14:28:29.812149 +0000 UTC,192.168.0.109,59036,172.18.0.2,80,6,9,987,6,5980,52,109,264,86,52,996,4687,1825,34000,6833000,23208000,10366391,30000,11551000,23327000,12816681,2105283000,818000,23915500,47013000,32664797,2057452000,2057452000,2057452000,0,4,493,3,2990,3,3,0,0,476,320,3891765000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.993845 +0000 UTC,192.168.0.1,45034,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,999899000,999899000,999899000,0,0,0,0,0,999899000,999899000,999899000,999899000,0,0,0,0,0,2,392,0,0,0,0,0,0,392,0,4032277000,0,Benign,req,wordpress,NA
2025-03-04 14:28:44.490398 +0000 UTC,192.168.0.155,50704,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,57000,10013800,46923000,20645387,344000,15777333,46171000,26322749,2461349000,810000,25034500,49259000,34258616,2411280000,2411280000,2411280000,0,3,261,2,7088,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:46.907078 +0000 UTC,192.168.0.155,50714,172.18.0.2,80,6,7,523,5,14168,52,74,203,56,52,2833,7292,3810,31000,8719800,41962000,18586748,44000,14012666,40992000,23369697,3105226000,804000,21799500,42795000,29692120,3061627000,3061627000,3061627000,0,3,261,2,7084,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:50.305389 +0000 UTC,192.168.0.1,33964,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1001735000,0,0,0,0,1001735000,1001735000,1001735000,0,1,196,0,0,0,0,0,0,392,0,18311544000,0,Benign,req,wordpress,NA
2025-03-04 14:29:01.223701 +0000 UTC,192.168.0.1,42442,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998964000,998964000,998964000,0,0,0,0,0,2999941000,0,332988000,998964000,576752134,1000456000,1000488500,1000521000,45961,1,261,0,0,0,0,0,0,784,0,10918312000,0,Benign,req,wordpress,NA
2025-03-04 14:29:02.706255 +0000 UTC,192.168.0.143,58424,172.18.0.2,80,6,6,463,4,705,52,77,195,57,52,176,541,243,36000,846750,1253000,549018,503000,646000,789000,202232,4522807000,1042000,1693500,2345000,921360,4519420000,4519420000,4519420000,0,3,231,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:07.189339 +0000 UTC,192.168.0.143,58428,172.18.0.2,80,6,8,569,6,15810,52,71,197,50,52,2635,7292,3628,39000,6825666,34182000,13431538,712000,9188500,33421000,16162776,3165506000,2609000,20477000,38345000,25269167,3124552000,3124552000,3124552000,0,4,284,3,7905,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:10.309482 +0000 UTC,192.168.0.143,58430,172.18.0.2,80,6,9,645,7,23104,52,71,197,47,52,3300,7292,3750,7000,6167285,40479000,15135472,10000,8303000,38134000,16703170,2713080000,825000,21585500,42346000,29359780,2669909000,2669909000,2669909000,0,4,322,3,11552,1,4,0,0,500,372,3120143000,0,Benign,req,wordpress,NA
2025-03-04 14:29:11.289750 +0000 UTC,192.168.0.1,34120,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999231000,999231000,999231000,0,0,0,0,0,3001302000,999231000,333077000,999231000,576906286,1000475000,1001035500,1001596000,792666,1,261,0,0,0,0,0,0,784,0,10066049000,0,Benign,req,wordpress,NA
2025-03-04 14:29:12.984329 +0000 UTC,192.168.0.143,56868,172.18.0.2,80,6,9,645,7,23098,52,71,197,47,52,3299,7292,3751,34000,5419000,34828000,12972678,39000,7272400,33906000,14892664,3722793000,754000,18966500,37179000,25756364,3684860000,3684860000,3684860000,0,4,322,3,11549,1,4,0,0,500,372,2674847000,0,Benign,req,wordpress,NA
2025-03-04 14:29:16.661899 +0000 UTC,192.168.0.143,56876,172.18.0.2,80,6,7,523,5,14170,52,74,203,56,52,2834,7292,3811,44000,8976400,42416000,18696473,725000,14396000,41644000,23597507,2788931000,964000,22441000,43918000,30373064,2744049000,2744049000,2744049000,0,3,261,2,7085,1,2,0,0,372,268,3677570000,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.414316 +0000 UTC,192.168.0.143,56882,172.18.0.2,80,6,8,599,6,21468,52,74,203,52,52,3578,7292,3865,90000,6051333,33331000,13370765,168000,8581750,32175000,15735949,2332643000,1196000,18154000,35112000,23982233,2296335000,2296335000,2296335000,0,4,299,3,10734,1,3,0,0,448,320,2752417000,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.418017 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002854000,0,0,0,0,1000364000,1000951333,1001262000,508929,1,196,0,0,0,0,0,0,784,0,8128267000,0,Benign,req,wordpress,NA
2025-03-04 14:29:21.709323 +0000 UTC,192.168.0.143,56896,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,50000,7332000,34415000,15145401,271000,11581000,33635000,19101420,3312972000,945000,18330000,35715000,24586102,3276312000,3276312000,3276312000,0,3,262,2,3839,1,2,0,0,384,268,2295007000,0,Benign,req,wordpress,NA
2025-03-04 14:29:25.018717 +0000 UTC,192.168.0.143,60734,172.18.0.2,80,6,6,463,4,705,52,77,195,57,52,176,541,243,37000,684250,938000,434259,60000,437000,814000,533158,3962380000,938000,1368500,1799000,608818,3959643000,3959643000,3959643000,0,3,231,2,352,1,1,0,0,320,216,3309394000,0,Benign,req,wordpress,NA
2025-03-04 14:29:28.953841 +0000 UTC,192.168.0.143,60740,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,4000,5229800,24402000,10725888,12000,8162000,23578000,13357962,3273838000,797000,13074500,25352000,17363007,3247689000,3247689000,3247689000,0,3,256,2,3839,1,2,0,0,372,268,3935124000,0,Benign,req,wordpress,NA
2025-03-04 14:29:29.593379 +0000 UTC,192.168.0.1,45683,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999669000,999669000,999669000,0,0,0,0,0,3001991000,999669000,333223000,999669000,577159166,1000996000,1001161000,1001326000,233345,1,261,0,0,0,0,0,0,784,0,10175362000,0,Benign,req,wordpress,NA
2025-03-04 14:29:32.224289 +0000 UTC,192.168.0.143,60744,172.18.0.2,80,6,6,463,4,705,52,77,195,57,52,176,541,243,39000,705000,1052000,462264,205000,513500,822000,436284,4005028000,750000,1410000,2070000,933380,4002208000,4002208000,4002208000,0,3,231,2,352,1,1,0,0,320,216,3270448000,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958887 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,4,612,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,359999749000,0,0,0,0,119999110000,119999916333,120001380000,-9223372036854775808,1,153,0,0,0,0,0,0,612,0,5365508000,0,Benign,req,wordpress,NA
2025-03-04 14:29:47.641584 +0000 UTC,192.168.0.1,48952,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002825000,0,0,0,0,1000245000,1000941666,1001915000,868696,1,196,0,0,0,0,0,0,784,0,12682697000,0,Benign,req,wordpress,NA
2025-03-04 14:29:48.918814 +0000 UTC,192.168.0.46,58226,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,25000,5337285,17889000,8119391,31000,9118250,18886000,9990512,6207679000,1360000,26307000,40200000,21651318,1123876000,3064379000,5004882000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:52.357553 +0000 UTC,192.168.0.46,59896,172.18.0.2,80,6,6,466,4,705,52,77,198,59,52,176,541,243,66000,842250,1582000,621295,714000,842500,971000,181726,2793377000,799000,1684500,2570000,1252286,2790008000,2790008000,2790008000,0,3,233,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:55.101291 +0000 UTC,192.168.0.46,59898,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,39000,7298500,21825000,9945149,193000,10744500,21738000,11876251,15954508000,883000,28257000,43791000,23778421,5004082000,7934868500,10865655000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2743738000,0,Benign,req,wordpress,NA
2025-03-04 14:29:57.187944 +0000 UTC,192.168.0.46,59914,172.18.0.2,80,6,6,466,4,705,52,77,198,59,52,176,541,243,33000,739000,1167000,491362,175000,482000,789000,434163,2549039000,1167000,1478000,1789000,439820,2546083000,2546083000,2546083000,0,3,233,2,352,1,1,0,0,320,216,2086653000,0,Benign,req,wordpress,NA
2025-03-04 14:29:59.698367 +0000 UTC,192.168.0.46,59930,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,76000,5020000,16077000,7351663,523000,8544750,17639000,9050875,11357458000,1063000,25471333,40211000,21289758,5003536000,5640522000,6277508000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,2510423000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.058256 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001960000,0,0,0,0,1000333000,1000653333,1000994000,330968,1,196,0,0,0,0,0,0,784,0,12416672000,0,Benign,req,wordpress,NA
2025-03-04 14:30:02.182441 +0000 UTC,192.168.0.46,59944,172.18.0.2,80,6,7,518,4,705,52,74,198,54,52,176,541,243,105000,616200,1221000,491773,115000,724500,1334000,861963,2131892000,792000,1540500,2289000,1058538,2128811000,2128811000,2128811000,0,3,259,2,352,1,1,0,0,372,216,2484074000,0,Benign,req,wordpress,NA
2025-03-04 14:30:04.276449 +0000 UTC,192.168.0.46,36448,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,86000,7540600,35150000,15440345,416000,11885666,34337000,19444955,4100106000,1262000,18851500,36441000,24875309,4062403000,4062403000,4062403000,0,3,256,2,3839,1,2,0,0,372,268,2094008000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.241620 +0000 UTC,192.168.0.1,37494,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999788000,999788000,999788000,0,0,0,0,0,3002586000,0,333262666,999788000,577227870,1000885000,1001399000,1001913000,726905,1,261,0,0,0,0,0,0,784,0,5183364000,0,Benign,req,wordpress,NA
2025-03-04 14:30:08.343769 +0000 UTC,192.168.0.46,36462,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,41000,6346200,28980000,12667442,117000,9714000,28238000,16045751,2712169000,1349000,15865500,30382000,20529431,2680438000,2680438000,2680438000,0,3,262,2,3839,1,2,0,0,384,268,4067320000,0,Benign,req,wordpress,NA
2025-03-04 14:30:21.900360 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,16658740000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.503090 +0000 UTC,192.168.0.1,40177,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003066000,0,0,0,0,1000905000,1001022000,1001110000,105531,1,196,0,0,0,0,0,0,784,0,602730000,0,Benign,req,wordpress,NA
2025-03-04 14:30:24.007191 +0000 UTC,192.168.0.171,34502,172.18.0.2,80,6,9,645,7,23099,52,71,197,47,52,3299,7292,3751,42000,5736714,36925000,13759213,95000,7654200,36001000,15851695,4742612000,1093000,20078500,39064000,26849551,4702455000,4702455000,4702455000,0,4,322,3,11549,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.130011 +0000 UTC,192.168.0.1,35510,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999618000,999618000,999618000,0,0,0,0,0,3003412000,999618000,333206000,999618000,577129721,1001196000,1001897000,1002598000,991363,1,261,0,0,0,0,0,0,784,0,4626921000,0,Benign,req,wordpress,NA
2025-03-04 14:30:28.720594 +0000 UTC,192.168.0.171,34518,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,17000,5648200,26184000,11489782,21000,8787666,24882000,13956659,3880545000,1101000,14120500,27140000,18412353,3852304000,3852304000,3852304000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:32.539334 +0000 UTC,192.168.0.171,33602,172.18.0.2,80,6,8,569,6,15814,52,71,197,50,52,2635,7292,3627,36000,10202166,58156000,23496859,43000,14810750,57229000,28282337,2278884000,1022000,30606500,60191000,41838801,2217671000,2217671000,2217671000,0,4,284,3,7907,1,3,0,0,424,320,3818740000,0,Benign,req,wordpress,NA
2025-03-04 14:30:34.789207 +0000 UTC,192.168.0.171,33616,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,41000,5640600,25958000,11367757,221000,8714333,24511000,13693247,3744558000,953000,14101500,27250000,18594787,3716355000,3716355000,3716355000,0,3,262,2,3839,1,2,0,0,384,268,2249873000,0,Benign,req,wordpress,NA
2025-03-04 14:30:34.938513 +0000 UTC,192.168.0.1,35172,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998903000,998903000,998903000,0,0,0,0,0,3002906000,998903000,332967666,998903000,576716915,1001968000,1002001500,1002035000,47376,1,261,0,0,0,0,0,0,784,0,7808502000,0,Benign,req,wordpress,NA
2025-03-04 14:30:38.529091 +0000 UTC,192.168.0.171,33630,172.18.0.2,80,6,6,463,4,705,52,77,195,57,52,176,541,243,34000,1027750,2411000,996957,760000,1223500,1687000,655487,2393944000,883000,2055500,3228000,1658165,2389833000,2389833000,2389833000,0,3,231,2,352,1,1,0,0,320,216,3739884000,0,Benign,req,wordpress,NA
2025-03-04 14:30:40.891256 +0000 UTC,192.168.0.171,33640,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,29000,6188000,28791000,12639076,592000,9804333,28028000,15782478,4463516000,779000,15470000,30161000,20776211,4432576000,4432576000,4432576000,0,3,262,2,3839,1,2,0,0,384,268,2362165000,0,Benign,req,wordpress,NA
2025-03-04 14:30:45.317122 +0000 UTC,192.168.0.171,37220,172.18.0.2,80,6,7,523,5,14168,52,74,203,56,52,2833,7292,3810,34000,7349400,34494000,15184854,57000,11529333,31425000,17297464,2483651000,759000,18373500,35988000,24910664,2446904000,2446904000,2446904000,0,3,261,2,7084,1,2,0,0,372,268,4425866000,0,Benign,req,wordpress,NA
2025-03-04 14:30:47.762297 +0000 UTC,192.168.0.171,37222,172.18.0.2,80,6,9,987,6,5980,52,109,264,86,52,996,4687,1825,48000,5150571,17852000,7334214,568000,8527000,17181000,8990557,3606090000,925000,18027000,35129000,24185880,3570036000,3570036000,3570036000,0,4,493,3,2990,3,3,0,0,476,320,2445175000,0,Benign,req,wordpress,NA
2025-03-04 14:31:04.139418 +0000 UTC,192.168.0.149,55428,172.18.0.2,80,6,6,469,4,705,52,78,201,60,52,176,541,243,51000,1031500,2412000,991224,1191000,1234000,1277000,60811,2577363000,846000,2063000,3280000,1721097,2573237000,2573237000,2573237000,0,3,234,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:05.856478 +0000 UTC,192.168.0.1,40474,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001990000,0,0,0,0,1000118000,1000995000,1001872000,1240265,1,196,0,0,0,0,0,0,588,0,30917965000,0,Benign,req,wordpress,NA
2025-03-04 14:31:06.679850 +0000 UTC,192.168.0.149,55430,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,18000,7185800,34047000,15022207,24000,11379666,32403000,18226292,3497091000,978000,17964500,34951000,24022538,3461162000,3461162000,3461162000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:08.323232 +0000 UTC,192.168.0.1,43269,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001818000,0,0,0,0,1000108000,1000606000,1001422000,712384,1,196,0,0,0,0,0,0,784,0,2466754000,0,Benign,req,wordpress,NA
2025-03-04 14:31:10.115922 +0000 UTC,192.168.0.149,55446,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,69000,8917666,25255000,12285791,265000,13133000,26833000,14550807,12194392000,1644000,32132666,53506000,27105972,5004581000,6048997000,7093413000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,3436072000,0,Benign,req,wordpress,NA
2025-03-04 14:31:12.762489 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002069000,0,0,0,0,1000581000,1000689666,1000751000,94368,1,196,0,0,0,0,0,0,784,0,4439257000,0,Benign,req,wordpress,NA
2025-03-04 14:31:14.557572 +0000 UTC,192.168.0.149,47614,172.18.0.2,80,6,9,645,7,23102,52,71,197,47,52,3300,7292,3750,39000,5080000,32829000,12239414,159000,6804200,32013000,14094378,4420136000,737000,17780000,34823000,24102441,4384576000,4384576000,4384576000,0,4,322,3,11551,1,4,0,0,500,372,4441650000,0,Benign,req,wordpress,NA
2025-03-04 14:31:18.939274 +0000 UTC,192.168.0.149,47628,172.18.0.2,80,6,7,523,5,14171,52,74,203,56,52,2834,7292,3811,37000,7517600,35483000,15639574,125000,11883333,34191000,19328461,3370313000,986000,18794000,36602000,25184315,3332725000,3332725000,3332725000,0,3,261,2,7085,1,2,0,0,372,268,4381702000,0,Benign,req,wordpress,NA
2025-03-04 14:31:21.062834 +0000 UTC,192.168.0.1,50583,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001397000,0,0,0,0,1000316000,1000698500,1001081000,540936,1,196,0,0,0,0,0,0,588,0,8300345000,0,Benign,req,wordpress,NA
2025-03-04 14:31:23.449831 +0000 UTC,192.168.0.1,59399,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,2386997000,0,Benign,req,wordpress,NA
2025-03-04 14:31:35.491532 +0000 UTC,192.168.0.197,57658,172.18.0.2,80,6,8,599,6,21466,52,74,203,52,52,3577,7292,3864,80000,10308833,58792000,23755625,88000,14960750,57997000,28693281,4326813000,952000,30926500,60901000,42390344,4264960000,4264960000,4264960000,0,4,299,3,10733,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:37.018577 +0000 UTC,192.168.0.1,57133,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003773000,0,0,0,0,1000998000,1001257666,1001520000,261010,1,196,0,0,0,0,0,0,784,0,13568746000,0,Benign,req,wordpress,NA
2025-03-04 14:31:39.774465 +0000 UTC,192.168.0.197,57664,172.18.0.2,80,6,8,599,6,21460,52,74,203,52,52,3576,7292,3863,47000,7410666,39579000,15777366,174000,10385750,38679000,18873154,4387879000,1830000,22232000,42634000,28852785,4343415000,4343415000,4343415000,0,4,299,3,10730,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
