Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:27:59.737508 +0000 UTC,192.168.0.1,50012,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999945000,999945000,999945000,0,0,0,0,0,3001605000,999945000,333315000,999945000,577318514,1000686000,1000830000,1000974000,203646,1,261,0,0,0,0,0,0,784,0,6458858000,0,Benign,req,wordpress,NA
2025-03-04 14:28:00.927141 +0000 UTC,192.168.0.133,41574,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,28000,5935333,17579000,7851173,350000,8520250,16945000,9198362,9195334000,932000,25586333,40215000,21474962,4113248000,4559287500,5005327000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4321206000,0,Benign,req,wordpress,NA
2025-03-04 14:28:04.777707 +0000 UTC,192.168.0.1,45278,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999498000,999498000,999498000,0,0,0,0,0,2000212000,0,499749000,999498000,706751813,1000714000,1000714000,1000714000,0,1,294,0,0,0,0,0,0,588,0,5040199000,0,Benign,req,wordpress,NA
2025-03-04 14:28:05.302426 +0000 UTC,192.168.0.133,46920,172.18.0.2,80,6,7,523,5,14169,52,74,203,56,52,2833,7292,3810,20000,8494000,40150000,17705767,28000,13408000,39254000,22387957,4819901000,854000,21235000,41616000,28823086,4777431000,4777431000,4777431000,0,3,261,2,7084,1,2,0,0,372,268,4375285000,0,Benign,req,wordpress,NA
2025-03-04 14:28:07.745334 +0000 UTC,192.168.0.1,57774,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999122000,999551000,999980000,606697,0,0,0,0,3000680000,999122000,999551000,999980000,606697,1001578000,1001578000,1001578000,0,2,392,0,0,0,0,0,0,784,0,2967627000,0,Benign,req,wordpress,NA
2025-03-04 14:28:21.235592 +0000 UTC,192.168.0.1,59419,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,13490258000,0,Benign,req,wordpress,NA
2025-03-04 14:28:23.120121 +0000 UTC,192.168.0.245,44340,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,55000,7058200,33198000,14616328,374000,11210000,32353000,18312285,3448001000,839000,17645500,34452000,23767980,3412710000,3412710000,3412710000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:26.523285 +0000 UTC,192.168.0.245,44346,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,57000,8949600,42066000,18520996,351000,14159333,40646000,22945083,4861941000,1539000,22374000,43209000,29465139,4817193000,4817193000,4817193000,0,3,261,2,7088,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:27.961482 +0000 UTC,192.168.0.1,52743,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002657000,0,0,0,0,1000653000,1000885666,1001114000,230530,1,196,0,0,0,0,0,0,784,0,6725890000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.336477 +0000 UTC,192.168.0.245,44352,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,39000,7471500,23216000,10376997,5000,10952250,23078000,12145338,19079543000,1302000,28936333,44829000,24021864,5005342000,9496367000,13987392000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4813192000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.993450 +0000 UTC,192.168.0.1,45034,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999554000,999698500,999843000,204353,0,0,0,0,3001090000,1999397000,999698500,1999397000,1413787176,1001693000,1001693000,1001693000,0,2,392,0,0,0,0,0,0,784,0,4031968000,0,Benign,req,wordpress,NA
2025-03-04 14:28:35.819864 +0000 UTC,192.168.0.245,37776,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,82000,7814666,23903000,10633965,118000,11381000,22598000,12477266,14596614000,1835000,29916000,46888000,24494909,5004483000,7253433000,9502383000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4483387000,0,Benign,req,wordpress,NA
2025-03-04 14:28:36.004477 +0000 UTC,192.168.0.1,45954,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001612000,0,0,0,0,1000032000,1000806000,1001580000,1094601,1,196,0,0,0,0,0,0,588,0,4011027000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.074499 +0000 UTC,192.168.0.1,52054,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002074000,0,0,0,0,1000499000,1000691333,1000948000,231310,1,196,0,0,0,0,0,0,784,0,2070022000,0,Benign,req,wordpress,NA
2025-03-04 14:28:40.805012 +0000 UTC,192.168.0.245,37778,172.18.0.2,80,6,6,471,4,705,52,78,203,61,52,176,541,243,92000,1205000,1881000,798488,935000,993000,1051000,82024,4831100000,1670000,2410000,3150000,1046518,4826280000,4826280000,4826280000,0,3,235,2,352,1,1,0,0,320,216,4985148000,0,Benign,req,wordpress,NA
2025-03-04 14:28:45.601503 +0000 UTC,192.168.0.245,58496,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,32000,6683600,30863000,13531138,35000,10314000,30041000,17089135,4814540000,1469000,16709000,31949000,21552614,4781122000,4781122000,4781122000,0,3,262,2,3839,1,2,0,0,384,268,4796491000,0,Benign,req,wordpress,NA
2025-03-04 14:28:50.305742 +0000 UTC,192.168.0.1,33964,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000602000,0,0,0,0,1000602000,1000602000,1000602000,0,1,196,0,0,0,0,0,0,392,0,12231243000,0,Benign,req,wordpress,NA
2025-03-04 14:29:01.222000 +0000 UTC,192.168.0.1,42442,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999951000,999951000,999951000,0,0,0,0,0,3001420000,999951000,333317000,999951000,577321979,1000394000,1000734500,1001075000,481539,1,261,0,0,0,0,0,0,784,0,10916258000,0,Benign,req,wordpress,NA
2025-03-04 14:29:03.320281 +0000 UTC,192.168.0.135,39588,172.18.0.2,80,6,6,472,4,705,52,78,204,61,52,176,541,243,44000,818000,1653000,657830,457000,851000,1245000,557200,2161018000,793000,1636000,2479000,1192182,2157746000,2157746000,2157746000,0,3,236,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:05.477753 +0000 UTC,192.168.0.135,39598,172.18.0.2,80,6,7,524,4,705,52,74,204,57,52,176,541,243,46000,633400,918000,355895,552000,759500,967000,293449,3791350000,816000,1583500,2351000,1085408,3788183000,3788183000,3788183000,0,3,262,2,352,1,1,0,0,372,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:09.225500 +0000 UTC,192.168.0.135,39606,172.18.0.2,80,6,8,569,6,15810,52,71,197,50,52,2635,7292,3628,50000,7151666,39597000,15905858,106000,10097500,38753000,19106502,2230882000,857000,21455000,42053000,29129970,2187972000,2187972000,2187972000,0,4,284,3,7905,1,3,0,0,424,320,3747747000,0,Benign,req,wordpress,NA
2025-03-04 14:29:11.289795 +0000 UTC,192.168.0.1,34120,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999835000,999835000,999835000,0,0,0,0,0,3001346000,999835000,333278333,999835000,577255006,1000683000,1000755500,1000828000,102530,1,261,0,0,0,0,0,0,784,0,10067795000,0,Benign,req,wordpress,NA
2025-03-04 14:29:11.420552 +0000 UTC,192.168.0.135,39612,172.18.0.2,80,6,7,523,5,14172,52,74,203,56,52,2834,7292,3811,36000,6925600,32814000,14477768,109000,10960333,31283000,17613466,4889518000,848000,17314000,33780000,23286440,4854890000,4854890000,4854890000,0,3,261,2,7086,1,2,0,0,372,268,2195052000,0,Benign,req,wordpress,NA
2025-03-04 14:29:16.306681 +0000 UTC,192.168.0.135,36338,172.18.0.2,80,6,6,472,4,705,52,78,204,61,52,176,541,243,62000,737250,1044000,454080,69000,509500,950000,622961,4541144000,904000,1474500,2045000,806808,4538195000,4538195000,4538195000,0,3,236,2,352,1,1,0,0,320,216,4886129000,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.417848 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002730000,0,0,0,0,1000458000,1000910000,1001733000,713888,1,196,0,0,0,0,0,0,784,0,8128053000,0,Benign,req,wordpress,NA
2025-03-04 14:29:20.812202 +0000 UTC,192.168.0.135,36340,172.18.0.2,80,6,7,525,6,7731,52,75,193,52,52,1288,7292,2941,44000,7828200,32156000,13784167,105000,19898000,47284000,22854547,5085406000,33599000,40441500,47284000,9676756,5004523000,5004523000,5004523000,0,3,262,3,3865,1,2,0,0,384,320,4505521000,0,Benign,req,wordpress,NA
2025-03-04 14:29:25.851372 +0000 UTC,192.168.0.135,46368,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,20000,8670000,41324000,18259658,39000,13824333,39813000,22520741,2317258000,1063000,21675000,42287000,29149769,2273908000,2273908000,2273908000,0,3,256,2,3839,1,2,0,0,372,268,5039170000,0,Benign,req,wordpress,NA
2025-03-04 14:29:28.116744 +0000 UTC,192.168.0.135,46372,172.18.0.2,80,6,8,599,6,21464,52,74,203,52,52,3577,7292,3864,23000,8552333,48561000,19604852,29000,12375500,47810000,23626041,4320626000,1037000,25657000,50277000,34817937,4269312000,4269312000,4269312000,0,4,299,3,10732,1,3,0,0,448,320,2265372000,0,Benign,req,wordpress,NA
2025-03-04 14:29:29.593718 +0000 UTC,192.168.0.1,45683,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001641000,0,0,0,0,1000035000,1000547000,1000885000,450923,1,196,0,0,0,0,0,0,784,0,10175870000,0,Benign,req,wordpress,NA
2025-03-04 14:29:32.400611 +0000 UTC,192.168.0.135,35400,172.18.0.2,80,6,9,645,7,23098,52,71,197,47,52,3299,7292,3751,43000,5285714,33007000,12229709,298000,7018000,32145000,14048942,3784550000,821000,18500000,36179000,25001881,3747550000,3747550000,3747550000,0,4,322,3,11549,1,4,0,0,500,372,4283867000,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958825 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,4,612,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,480000813000,0,0,0,0,120001012000,160000271000,239997028000,-9223372036854775808,1,153,0,0,0,0,0,0,612,0,5365107000,0,Benign,req,wordpress,NA
2025-03-04 14:29:36.139275 +0000 UTC,192.168.0.135,35416,172.18.0.2,80,6,7,523,5,14173,52,74,203,56,52,2834,7292,3812,25000,8954600,43043000,19060060,31000,14377333,42024000,23948427,4037326000,880000,22386500,43893000,30414783,3992553000,3992553000,3992553000,0,3,261,2,7086,1,2,0,0,372,268,3738664000,0,Benign,req,wordpress,NA
2025-03-04 14:29:53.495672 +0000 UTC,192.168.0.193,45026,172.18.0.2,80,6,7,523,5,14172,52,74,203,56,52,2834,7292,3811,5000,7139800,33747000,14881368,11000,11271000,32929000,18761329,2960681000,789000,17849500,34910000,24127190,2924982000,2924982000,2924982000,0,3,261,2,7086,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:56.418829 +0000 UTC,192.168.0.193,45028,172.18.0.2,80,6,9,645,7,23101,52,71,197,47,52,3300,7292,3750,28000,5376428,34681000,12930518,28000,7132400,33931000,14986205,2530616000,1124000,18817500,36511000,25022387,2492981000,2492981000,2492981000,0,4,322,3,11550,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:58.895303 +0000 UTC,192.168.0.193,45030,172.18.0.2,80,6,9,645,7,23101,52,71,197,47,52,3300,7292,3750,60000,7651428,50260000,18791190,330000,10374400,49522000,21885316,2715013000,911000,26780000,52649000,36584290,2661453000,2661453000,2661453000,0,4,322,3,11550,1,4,0,0,500,372,2476474000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.057626 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999185000,999185000,999185000,0,0,0,0,0,3002639000,0,333061666,999185000,576879728,1001039000,1001727000,1002415000,972978,1,261,0,0,0,0,0,0,784,0,25098801000,0,Benign,req,wordpress,NA
2025-03-04 14:30:01.563148 +0000 UTC,192.168.0.193,45040,172.18.0.2,80,6,9,645,7,23096,52,71,197,47,52,3299,7292,3751,34000,6695285,43529000,16246444,184000,8988200,42816000,18911519,4833157000,1168000,23433500,45699000,31488172,4786290000,4786290000,4786290000,0,4,322,3,11548,1,4,0,0,500,372,2667845000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.242380 +0000 UTC,192.168.0.1,37494,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001913000,0,0,0,0,1000392000,1000637666,1000906000,257748,1,196,0,0,0,0,0,0,784,0,5184754000,0,Benign,req,wordpress,NA
2025-03-04 14:30:06.367065 +0000 UTC,192.168.0.193,50108,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,52000,5784000,25761000,11180179,782000,8867000,24913000,13896381,3176878000,1558000,14460000,27362000,18246183,3147958000,3147958000,3147958000,0,3,262,2,3839,1,2,0,0,384,268,4803917000,0,Benign,req,wordpress,NA
2025-03-04 14:30:09.499972 +0000 UTC,192.168.0.193,50120,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,60000,8635000,40293000,17712839,83000,13479333,39535000,22567877,2163643000,1866000,21587500,41309000,27890412,2120468000,2120468000,2120468000,0,3,261,2,7088,1,2,0,0,372,268,3132907000,0,Benign,req,wordpress,NA
2025-03-04 14:30:11.594538 +0000 UTC,192.168.0.193,50122,172.18.0.2,80,6,8,599,6,21459,52,74,203,52,52,3576,7292,3863,52000,11320666,64073000,25850130,55000,16409250,62989000,31058798,4634342000,906000,33962000,67018000,46748243,4566418000,4566418000,4566418000,0,4,299,3,10729,1,3,0,0,448,320,2094566000,0,Benign,req,wordpress,NA
2025-03-04 14:30:16.170545 +0000 UTC,192.168.0.193,50888,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,676000,8860166,26463000,11753919,659000,12979250,26701000,13814819,12375984000,791000,31623000,53161000,27394124,5004639000,6140557500,7276476000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4576007000,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.899213 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2000895000,0,0,0,0,1000124000,1000447500,1000771000,457498,1,196,0,0,0,0,0,0,588,0,14656833000,0,Benign,req,wordpress,NA
2025-03-04 14:30:20.123722 +0000 UTC,192.168.0.193,50898,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,29000,5997800,28011000,12311290,237000,9426333,25650000,14091363,4042861000,823000,14994500,29166000,20041527,4012872000,4012872000,4012872000,0,3,262,2,3839,1,2,0,0,384,268,3953177000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.503101 +0000 UTC,192.168.0.1,40177,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3004042000,0,0,0,0,1000866000,1001347333,1001934000,541735,1,196,0,0,0,0,0,0,784,0,2603888000,0,Benign,req,wordpress,NA
2025-03-04 14:30:24.119302 +0000 UTC,192.168.0.193,38764,172.18.0.2,80,6,7,523,5,14169,52,74,203,56,52,2833,7292,3810,47000,9235200,42825000,18797845,258000,14378333,42083000,23994441,4427067000,747000,23088000,45429000,31594945,4380891000,4380891000,4380891000,0,3,261,2,7084,1,2,0,0,372,268,3995580000,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.129751 +0000 UTC,192.168.0.1,35510,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999968000,999968000,999968000,0,0,0,0,0,3002285000,999968000,333322666,999968000,577331793,1000896000,1001158500,1001421000,371231,1,261,0,0,0,0,0,0,784,0,4626650000,0,Benign,req,wordpress,NA
2025-03-04 14:30:41.711918 +0000 UTC,192.168.0.52,58558,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,44000,5936666,17476000,7839605,494000,8612500,16980000,9169466,20045261000,1663000,25783333,40067000,21006827,5004690000,9983955500,14963221000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:46.388242 +0000 UTC,192.168.0.52,48156,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,44000,5470800,24035000,10413037,240000,8108333,21539000,11688306,3993267000,805000,13677000,26549000,18203756,3965913000,3965913000,3965913000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:50.377170 +0000 UTC,192.168.0.52,48170,172.18.0.2,80,6,5,411,5,757,52,82,195,63,52,151,541,217,56000,919333,1601000,788357,363000,2872333,6949000,3561776,5014358000,2758000,4853500,6949000,2963484,5004651000,5004651000,5004651000,0,2,205,2,378,1,1,0,0,268,268,3988928000,0,Benign,req,wordpress,NA
2025-03-04 14:30:55.342719 +0000 UTC,192.168.0.52,55992,172.18.0.2,80,6,8,569,6,15809,52,71,197,50,52,2634,7292,3628,19000,7913000,43984000,17679420,32000,11311500,43194000,21260421,3590057000,1091000,23739000,46387000,32029108,3542579000,3542579000,3542579000,0,4,284,3,7904,1,3,0,0,424,320,4965549000,0,Benign,req,wordpress,NA
2025-03-04 14:30:57.725599 +0000 UTC,192.168.0.1,58175,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002627000,0,0,0,0,1000553000,1000875666,1001125000,292966,1,196,0,0,0,0,0,0,784,0,30595848000,0,Benign,req,wordpress,NA
2025-03-04 14:30:58.887971 +0000 UTC,192.168.0.52,56000,172.18.0.2,80,6,7,523,5,14170,52,74,203,56,52,2834,7292,3811,36000,8845800,40760000,17850796,1011000,14177333,39791000,22184998,2868446000,967000,22114500,43262000,29907081,2824217000,2824217000,2824217000,0,3,261,2,7085,1,2,0,0,372,268,3545252000,0,Benign,req,wordpress,NA
2025-03-04 14:31:12.762436 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002141000,0,0,0,0,1000159000,1000713666,1001048000,483725,1,196,0,0,0,0,0,0,784,0,15036837000,0,Benign,req,wordpress,NA
2025-03-04 14:31:14.356347 +0000 UTC,192.168.0.201,36460,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,44000,5002428,16090000,7402606,291000,8439500,17012000,9036412,6416132000,2001000,25812333,40419000,20797357,1333216000,3169347500,5005479000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:16.502927 +0000 UTC,192.168.0.201,36466,172.18.0.2,80,6,8,599,6,21466,52,74,203,52,52,3577,7292,3864,77000,9708000,55558000,22464374,250000,14118250,54300000,26791810,4293201000,988000,29124000,57260000,39790312,4234953000,4234953000,4234953000,0,4,299,3,10733,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:20.748753 +0000 UTC,192.168.0.201,36468,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,95000,7245333,19177000,9282624,178000,10099000,21934000,11207831,18431049000,832000,28613666,43472000,24079074,5005497000,9172604000,13339711000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4245826000,0,Benign,req,wordpress,NA
2025-03-04 14:31:21.062741 +0000 UTC,192.168.0.1,50583,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001658000,0,0,0,0,1000666000,1000829000,1000992000,230516,1,196,0,0,0,0,0,0,588,0,8300305000,0,Benign,req,wordpress,NA
2025-03-04 14:31:23.128773 +0000 UTC,192.168.0.201,55714,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,85000,5860500,16032000,7680686,157000,8551500,17978000,9313269,16051055000,913000,25405333,40140000,21356460,5003191000,7987419500,10971648000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2380020000,0,Benign,req,wordpress,NA
2025-03-04 14:31:23.449721 +0000 UTC,192.168.0.1,59399,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003937000,0,0,0,0,1000808000,1001312333,1001835000,513745,1,196,0,0,0,0,0,0,784,0,2386980000,0,Benign,req,wordpress,NA
2025-03-04 14:31:25.425937 +0000 UTC,192.168.0.201,55730,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,26000,8695285,33183000,13842789,36000,15017250,31633000,16844731,13753851000,938000,34493333,60867000,30603161,5004839000,6825185500,8645532000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,2297164000,0,Benign,req,wordpress,NA
2025-03-04 14:31:30.377431 +0000 UTC,192.168.0.201,55738,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,42000,7285000,34518000,15227887,217000,11594000,33728000,19171112,3812230000,877000,18212500,35548000,24516099,3775805000,3775805000,3775805000,0,3,256,2,3839,1,2,0,0,372,268,4951494000,0,Benign,req,wordpress,NA
2025-03-04 14:31:34.144063 +0000 UTC,192.168.0.201,43062,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,96000,9037400,42835000,18897605,323000,14422000,42003000,23887838,2602262000,1082000,22593500,44105000,30421855,2557075000,2557075000,2557075000,0,3,256,2,3839,1,2,0,0,372,268,3766632000,0,Benign,req,wordpress,NA
2025-03-04 14:31:36.701636 +0000 UTC,192.168.0.201,43078,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,69000,9104400,41203000,17962928,635000,13973000,40376000,22866076,2479405000,2303000,22761000,43219000,28931981,2433883000,2433883000,2433883000,0,3,256,2,3839,1,2,0,0,372,268,2557573000,0,Benign,req,wordpress,NA
