Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:28:04.776987 +0000 UTC,192.168.0.1,45278,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001070000,0,0,0,0,1000380000,1000535000,1000690000,219203,1,196,0,0,0,0,0,0,588,0,5039176000,0,Benign,req,wordpress,NA
2025-03-04 14:28:05.418155 +0000 UTC,192.168.0.165,58242,172.18.0.2,80,6,7,523,5,14171,52,74,203,56,52,2834,7292,3811,43000,8487800,40269000,17769068,504000,13606333,39354000,22299304,2589072000,756000,21219500,41683000,28939759,2546633000,2546633000,2546633000,0,3,261,2,7085,1,2,0,0,372,268,2336488000,0,Benign,req,wordpress,NA
2025-03-04 14:28:07.744579 +0000 UTC,192.168.0.1,57774,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000598000,0,0,0,0,1000598000,1000598000,1000598000,0,1,196,0,0,0,0,0,0,392,0,2967592000,0,Benign,req,wordpress,NA
2025-03-04 14:28:19.234051 +0000 UTC,192.168.0.1,59419,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002209000,0,0,0,0,1000525000,1001104500,1001684000,819536,1,196,0,0,0,0,0,0,588,0,11489472000,0,Benign,req,wordpress,NA
2025-03-04 14:28:20.830939 +0000 UTC,192.168.0.115,54122,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,46000,5284200,24198000,10583795,163000,8137333,23452000,13266678,3231408000,814000,13210500,25607000,17531298,3204987000,3204987000,3204987000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:24.014527 +0000 UTC,192.168.0.115,52890,172.18.0.2,80,6,9,645,7,23100,52,71,197,47,52,3300,7292,3751,69000,6800428,43980000,16398335,328000,9126600,43142000,19016565,2227863000,889000,23801500,46714000,32403168,2180260000,2180260000,2180260000,0,4,322,3,11550,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:37.005971 +0000 UTC,192.168.0.1,45954,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,999886000,999886000,999886000,0,0,0,0,0,999886000,999886000,999886000,999886000,0,0,0,0,0,2,392,0,0,0,0,0,0,392,0,17771920000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.074852 +0000 UTC,192.168.0.1,52054,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001557000,0,0,0,0,1000123000,1000519000,1001019000,456963,1,196,0,0,0,0,0,0,784,0,1068881000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.667952 +0000 UTC,192.168.0.46,49976,172.18.0.2,80,6,8,599,6,21468,52,74,203,52,52,3578,7292,3865,51000,6330666,34636000,13876851,120000,8893500,33747000,16572637,3898422000,1058000,18992000,36926000,25362506,3860438000,3860438000,3860438000,0,4,299,3,10734,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:42.535634 +0000 UTC,192.168.0.46,32834,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,36000,5940200,25501000,10964304,1175000,9274000,24367000,13082593,4122658000,1030000,14850500,28671000,19545138,4092957000,4092957000,4092957000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:46.652077 +0000 UTC,192.168.0.46,32838,172.18.0.2,80,6,6,463,4,705,52,77,195,57,52,176,541,243,530000,885250,1085000,260595,217000,801000,1385000,825900,2360673000,850000,1770500,2691000,1301783,2357132000,2357132000,2357132000,0,3,231,2,352,1,1,0,0,320,216,4116443000,0,Benign,req,wordpress,NA
2025-03-04 14:28:48.953059 +0000 UTC,192.168.0.46,32840,172.18.0.2,80,6,8,569,6,15806,52,71,197,50,52,2634,7292,3628,50000,9804500,55957000,22614358,71000,14213750,54116000,26611951,3502010000,1135000,29413500,57692000,39991838,3443183000,3443183000,3443183000,0,4,284,3,7903,1,3,0,0,424,320,2300982000,0,Benign,req,wordpress,NA
2025-03-04 14:28:50.305384 +0000 UTC,192.168.0.1,33964,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002587000,0,0,0,0,1000454000,1000862333,1001434000,510008,1,196,0,0,0,0,0,0,784,0,12230532000,0,Benign,req,wordpress,NA
2025-03-04 14:28:52.414520 +0000 UTC,192.168.0.46,34098,172.18.0.2,80,6,8,569,6,15810,52,71,197,50,52,2635,7292,3628,11000,6645166,37073000,14913458,16000,9472250,36355000,17925256,4311166000,1158000,19935500,38713000,26555395,4271295000,4271295000,4271295000,0,4,284,3,7905,1,3,0,0,424,320,3461461000,0,Benign,req,wordpress,NA
2025-03-04 14:28:56.687411 +0000 UTC,192.168.0.46,34114,172.18.0.2,80,6,8,599,6,21465,52,74,203,52,52,3577,7292,3864,40000,6469333,35065000,14024123,47000,9216750,34152000,16637400,2341329000,828000,19408000,37988000,26276087,2302513000,2302513000,2302513000,0,4,299,3,10732,1,3,0,0,448,320,4272891000,0,Benign,req,wordpress,NA
2025-03-04 14:28:58.267804 +0000 UTC,192.168.0.1,45362,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001717000,0,0,0,0,1000458000,1000858500,1001259000,566392,1,196,0,0,0,0,0,0,588,0,7962420000,0,Benign,req,wordpress,NA
2025-03-04 14:28:58.974454 +0000 UTC,192.168.0.46,34116,172.18.0.2,80,6,10,1039,6,5980,52,103,264,83,52,996,4687,1825,83000,6170375,23697000,9577599,959000,11664250,22262000,12165386,4542021000,980000,24681500,48383000,33518982,4492658000,4492658000,4492658000,0,5,519,3,2990,3,3,0,0,528,320,2287043000,0,Benign,req,wordpress,NA
2025-03-04 14:29:01.221435 +0000 UTC,192.168.0.1,42442,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002456000,0,0,0,0,1000667000,1000818666,1000928000,135551,1,196,0,0,0,0,0,0,784,0,2953631000,0,Benign,req,wordpress,NA
2025-03-04 14:29:12.289376 +0000 UTC,192.168.0.1,34120,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999951000,999951000,999951000,0,0,0,0,0,2000966000,999951000,499975500,999951000,707072132,1001015000,1001015000,1001015000,0,1,294,0,0,0,0,0,0,588,0,11067941000,0,Benign,req,wordpress,NA
2025-03-04 14:29:14.384587 +0000 UTC,192.168.0.71,37194,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,19000,4624200,22943000,10240537,23000,7669666,22905000,13194217,4133003000,70000,11560500,23051000,16250020,4109882000,4109882000,4109882000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:18.480697 +0000 UTC,192.168.0.71,37210,172.18.0.2,80,6,8,569,6,15804,52,71,197,50,52,2634,7292,3628,17000,5935833,35416000,14442299,17000,8870750,35382000,17674176,4165965000,91000,17807500,35524000,25054914,4130350000,4130350000,4130350000,0,4,284,3,7902,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.417152 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002750000,0,0,0,0,1000474000,1000916666,1001226000,393331,1,196,0,0,0,0,0,0,784,0,7127776000,0,Benign,req,wordpress,NA
2025-03-04 14:29:22.645731 +0000 UTC,192.168.0.71,44110,172.18.0.2,80,6,6,470,4,705,52,78,202,60,52,176,541,243,24000,81750,184000,72555,57000,104500,152000,67175,2347922000,82000,163500,245000,115258,2347595000,2347595000,2347595000,0,3,235,2,352,1,1,0,0,320,216,4165034000,0,Benign,req,wordpress,NA
2025-03-04 14:29:24.939013 +0000 UTC,192.168.0.71,44114,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,39000,8564000,27167000,12541042,89000,12830250,26524000,14693526,13125781000,22000,30802333,51384000,27157381,5004906000,6516687000,8028468000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2293282000,0,Benign,req,wordpress,NA
2025-03-04 14:29:27.944905 +0000 UTC,192.168.0.71,44122,172.18.0.2,80,6,6,470,4,705,52,78,202,60,52,176,541,243,28000,81000,161000,57265,69000,95500,122000,37476,3862909000,79000,162000,245000,117379,3862585000,3862585000,3862585000,0,3,235,2,352,1,1,0,0,320,216,3005892000,0,Benign,req,wordpress,NA
2025-03-04 14:29:29.592651 +0000 UTC,192.168.0.1,45683,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002014000,0,0,0,0,1000053000,1000671333,1000998000,535778,1,196,0,0,0,0,0,0,784,0,10175499000,0,Benign,req,wordpress,NA
2025-03-04 14:29:31.765609 +0000 UTC,192.168.0.71,44128,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,24000,6306500,18804000,9287276,60000,9449750,20074000,10860685,6299063000,22000,26285666,40996000,22799710,1215265000,3110103000,5004941000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,3820704000,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.955206 +0000 UTC,192.168.0.71,52132,172.18.0.2,80,6,7,523,5,14174,52,74,203,56,52,2834,7292,3812,25000,6346400,31540000,14083675,31000,10534000,31500000,18157099,3109383000,91000,15866000,31641000,22309218,3077651000,3077651000,3077651000,0,3,261,2,7087,1,2,0,0,372,268,3189597000,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958085 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,3,459,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,480001614000,0,0,0,0,120000941000,240000807000,360000673000,-9223372036854775808,1,153,0,0,0,0,0,0,459,0,5365434000,0,Benign,req,wordpress,NA
2025-03-04 14:29:47.641743 +0000 UTC,192.168.0.1,48952,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999516000,999516000,999516000,0,0,0,0,0,3002990000,999516000,333172000,999516000,577070831,1001538000,1001737000,1001936000,281428,1,261,0,0,0,0,0,0,784,0,12683658000,0,Benign,req,wordpress,NA
2025-03-04 14:29:49.684344 +0000 UTC,192.168.0.149,43918,172.18.0.2,80,6,7,522,4,705,52,74,202,56,52,176,541,243,50000,717800,1126000,468144,415000,798500,1182000,542350,3060956000,1070000,1794500,2519000,1024597,3057367000,3057367000,3057367000,0,3,261,2,352,1,1,0,0,372,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:52.699665 +0000 UTC,192.168.0.149,43164,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,53000,5807714,19740000,8651156,527000,9897750,21779000,10752867,6796818000,762000,27193666,40654000,22891800,1711463000,3357618500,5003774000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:55.690179 +0000 UTC,192.168.0.149,43178,172.18.0.2,80,6,10,1039,6,5980,52,103,264,83,52,996,4687,1825,32000,4605875,17287000,7322030,95000,8806000,17158000,9496274,3806296000,884000,18423500,35963000,24804598,3769449000,3769449000,3769449000,0,5,519,3,2990,3,3,0,0,528,320,2990514000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.057616 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,12415873000,0,Benign,req,wordpress,NA
2025-03-04 14:30:12.108276 +0000 UTC,192.168.0.168,49142,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,59000,7539600,34600000,15137593,575000,11746000,33651000,18971544,4407079000,1608000,18849000,36090000,24382456,4369381000,4369381000,4369381000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:16.465468 +0000 UTC,192.168.0.168,58398,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,44000,9549000,46034000,20398499,148000,15410000,45237000,25833290,3400873000,791000,23872500,46954000,32642170,3353128000,3353128000,3353128000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.823198 +0000 UTC,192.168.0.168,58414,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,32000,5493285,18258000,8127861,1229000,9404250,17935000,9364638,7685199000,800000,26819666,41206000,22575695,2600341000,3802370000,5004399000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,3357730000,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.898605 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001759000,0,0,0,0,1000123000,1000879500,1001636000,1069852,1,196,0,0,0,0,0,0,588,0,19840989000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.503325 +0000 UTC,192.168.0.1,40177,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002299000,0,0,0,0,1000104000,1000766333,1001352000,627522,1,196,0,0,0,0,0,0,784,0,2604720000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.572311 +0000 UTC,192.168.0.168,60518,172.18.0.2,80,6,9,645,7,23097,52,71,197,47,52,3299,7292,3751,43000,5950714,38734000,14459043,258000,7998600,36747000,16086657,4936161000,944000,20827500,40711000,28119515,4894506000,4894506000,4894506000,0,4,322,3,11548,1,4,0,0,500,372,2749113000,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.129740 +0000 UTC,192.168.0.1,35510,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002047000,0,0,0,0,1000612000,1001023500,1001435000,581948,1,196,0,0,0,0,0,0,588,0,4626415000,0,Benign,req,wordpress,NA
2025-03-04 14:30:41.126170 +0000 UTC,192.168.0.109,52888,172.18.0.2,80,6,8,599,6,21461,52,74,203,52,52,3576,7292,3864,44000,7995166,43573000,17446654,225000,11110750,42524000,20945221,2376807000,2084000,23985500,45887000,30973398,2328836000,2328836000,2328836000,0,4,299,3,10730,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:43.463788 +0000 UTC,192.168.0.109,57246,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,14000,7572200,34677000,15171720,19000,11578000,33855000,19297030,4896935000,1501000,18930500,36360000,24649035,4859074000,4859074000,4859074000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:48.319467 +0000 UTC,192.168.0.109,57250,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,37000,5992833,16964000,7754450,506000,8738250,16996000,9228811,9210866000,724000,25616666,40169000,21660306,4129351000,4567008000,5004665000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4855679000,0,Benign,req,wordpress,NA
2025-03-04 14:30:50.364527 +0000 UTC,192.168.0.109,57258,172.18.0.2,80,6,9,645,7,23094,52,71,197,47,52,3299,7292,3751,24000,5320428,34478000,12862738,77000,7102000,33604000,14819107,4207238000,764000,18621500,36479000,25254318,4169995000,4169995000,4169995000,0,4,322,3,11547,1,4,0,0,500,372,2045060000,0,Benign,req,wordpress,NA
2025-03-04 14:30:54.524749 +0000 UTC,192.168.0.109,45476,172.18.0.2,80,6,8,569,6,15811,52,71,197,50,52,2635,7292,3628,38000,7787000,43721000,17608318,293000,11183750,42885000,21135555,3005884000,1122000,23361000,45600000,31450695,2959162000,2959162000,2959162000,0,4,284,3,7905,1,3,0,0,424,320,4160222000,0,Benign,req,wordpress,NA
2025-03-04 14:30:57.725239 +0000 UTC,192.168.0.1,58175,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1001381000,0,0,0,0,1001381000,1001381000,1001381000,0,1,196,0,0,0,0,0,0,392,0,30595499000,0,Benign,req,wordpress,NA
2025-03-04 14:31:08.323607 +0000 UTC,192.168.0.1,43269,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001642000,0,0,0,0,1000360000,1000547333,1000864000,275770,1,196,0,0,0,0,0,0,784,0,10598368000,0,Benign,req,wordpress,NA
2025-03-04 14:31:10.360872 +0000 UTC,192.168.0.39,49206,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,48000,6404600,29838000,13108942,114000,10000666,28722000,16221680,4435530000,1229000,16011500,30794000,20905611,4403507000,4403507000,4403507000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:12.762384 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999501000,999501000,999501000,0,0,0,0,0,3002156000,999501000,333167000,999501000,577062171,1000805000,1001327500,1001850000,738926,1,261,0,0,0,0,0,0,784,0,4438777000,0,Benign,req,wordpress,NA
2025-03-04 14:31:14.753703 +0000 UTC,192.168.0.39,38500,172.18.0.2,80,6,7,523,5,14169,52,74,203,56,52,2833,7292,3810,37000,8370400,39162000,17217017,861000,13354000,36548000,20106567,2342808000,968000,20926000,40884000,28224874,2300956000,2300956000,2300956000,0,3,261,2,7084,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:17.050201 +0000 UTC,192.168.0.39,38508,172.18.0.2,80,6,9,645,7,23102,52,71,197,47,52,3300,7292,3750,49000,6686428,43148000,16082938,54000,9007000,42212000,18566281,5045961000,813000,23402500,45992000,31946377,4999156000,4999156000,4999156000,0,4,322,3,11551,1,4,0,0,500,372,2296498000,0,Benign,req,wordpress,NA
2025-03-04 14:31:21.062683 +0000 UTC,192.168.0.1,50583,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001874000,0,0,0,0,1000497000,1000937000,1001377000,622253,1,196,0,0,0,0,0,0,588,0,8300299000,0,Benign,req,wordpress,NA
2025-03-04 14:31:22.046127 +0000 UTC,192.168.0.39,38512,172.18.0.2,80,6,9,645,7,23100,52,71,197,47,52,3300,7292,3751,49000,7140571,46414000,17323766,83000,9617000,45638000,20140629,4047574000,1035000,24992000,48949000,33880314,3997590000,3997590000,3997590000,0,4,322,3,11550,1,4,0,0,500,372,4995926000,0,Benign,req,wordpress,NA
2025-03-04 14:31:23.449593 +0000 UTC,192.168.0.1,59399,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998590000,998590000,998590000,0,0,0,0,0,3003906000,998590000,332863333,998590000,576536205,1001077000,1002658000,1004239000,2235871,1,261,0,0,0,0,0,0,784,0,2386910000,0,Benign,req,wordpress,NA
2025-03-04 14:31:26.031302 +0000 UTC,192.168.0.39,60632,172.18.0.2,80,6,9,645,7,23102,52,71,197,47,52,3300,7292,3750,49000,8964571,57438000,21384840,136000,11966800,56637000,24976010,4411991000,1815000,31376000,60937000,41805567,4349239000,4349239000,4349239000,0,4,322,3,11551,1,4,0,0,500,372,3985175000,0,Benign,req,wordpress,NA
2025-03-04 14:31:43.276772 +0000 UTC,192.168.0.1,51989,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001424000,0,0,0,0,1000546000,1000712000,1000878000,234759,1,196,0,0,0,0,0,0,588,0,19827179000,0,Benign,req,wordpress,NA
2025-03-04 14:31:44.550897 +0000 UTC,192.168.0.70,56278,172.18.0.2,80,6,7,523,5,14166,52,74,203,56,52,2833,7292,3810,27000,17089000,81833000,36199233,43000,27533666,81009000,46317118,2779419000,1895000,42722500,83550000,57738804,2693974000,2693974000,2693974000,0,3,261,2,7083,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:45.659005 +0000 UTC,192.168.0.1,55368,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002986000,0,0,0,0,1000750000,1000995333,1001477000,417159,1,196,0,0,0,0,0,0,784,0,2382233000,0,Benign,req,wordpress,NA
2025-03-04 14:31:47.280602 +0000 UTC,192.168.0.70,56294,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,29000,9424600,45244000,20028005,35000,15119666,44438000,25393986,4216478000,941000,23561500,46182000,31990217,4169355000,4169355000,4169355000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:48.792834 +0000 UTC,192.168.0.1,55833,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002663000,0,0,0,0,1000952000,1001331500,1001711000,536694,1,196,0,0,0,0,0,0,588,0,3133829000,0,Benign,req,wordpress,NA
2025-03-04 14:31:51.354353 +0000 UTC,192.168.0.1,33931,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998739000,998739000,998739000,0,0,0,0,0,3002277000,998739000,332913000,998739000,576622230,1000538000,1001769000,1003000000,1740896,1,261,0,0,0,0,0,0,784,0,2561519000,0,Benign,req,wordpress,NA
2025-03-04 14:31:51.468700 +0000 UTC,192.168.0.70,56306,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,34000,5516000,25566000,11216721,119000,8573333,24427000,13739807,2447437000,1020000,13790000,26560000,18059507,2419857000,2419857000,2419857000,0,3,256,2,3839,1,2,0,0,372,268,4188098000,0,Benign,req,wordpress,NA
2025-03-04 14:31:53.879779 +0000 UTC,192.168.0.70,44818,172.18.0.2,80,6,8,599,6,21466,52,74,203,52,52,3577,7292,3864,49000,6057500,33179000,13296021,67000,8509750,32130000,15752687,2302496000,1194000,18172500,35151000,24011224,2266151000,2266151000,2266151000,0,4,299,3,10733,1,3,0,0,448,320,2411079000,0,Benign,req,wordpress,NA
2025-03-04 14:31:56.130005 +0000 UTC,192.168.0.70,44822,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,67000,6651714,21257000,9917711,189000,11338000,24146000,12547219,16283600000,727000,29134000,46562000,24811602,5004578000,8098099000,11191620000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,2250226000,0,Benign,req,wordpress,NA
