Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:27:59.738074 +0000 UTC,192.168.0.1,50012,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001030000,0,0,0,0,1000154000,1000343333,1000698000,307384,1,196,0,0,0,0,0,0,784,0,6459220000,0,Benign,req,wordpress,NA
2025-03-04 14:28:02.310945 +0000 UTC,192.168.0.101,39078,172.18.0.2,80,6,9,645,7,23098,52,71,197,47,52,3299,7292,3751,15000,4946000,31688000,11799330,18000,6579400,30862000,13580418,3463547000,828000,17311000,33794000,23310482,3428925000,3428925000,3428925000,0,4,322,3,11549,1,4,0,0,500,372,3418388000,0,Benign,req,wordpress,NA
2025-03-04 14:28:04.777416 +0000 UTC,192.168.0.1,45278,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999895000,999895000,999895000,0,0,0,0,0,2000758000,0,499947500,999895000,707032534,1000863000,1000863000,1000863000,0,1,294,0,0,0,0,0,0,588,0,5039342000,0,Benign,req,wordpress,NA
2025-03-04 14:28:18.233490 +0000 UTC,192.168.0.1,59419,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002300000,0,0,0,0,1000270000,1000766666,1001503000,650501,1,196,0,0,0,0,0,0,784,0,13456074000,0,Benign,req,wordpress,NA
2025-03-04 14:28:18.469058 +0000 UTC,192.168.0.56,56120,172.18.0.2,80,6,7,523,5,14172,52,74,203,56,52,2834,7292,3811,52000,7089800,33282000,14646634,312000,11216000,32446000,18387990,3151982000,930000,17724500,34519000,23751009,3116533000,3116533000,3116533000,0,3,261,2,7086,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:21.582834 +0000 UTC,192.168.0.56,56126,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,35000,5765666,15855000,7375954,258000,8274500,15992000,8644424,19061330000,1576000,25911333,41564000,21361216,5005292000,9491798000,13978304000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:26.496232 +0000 UTC,192.168.0.56,56150,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,38000,8020833,23141000,11102533,367000,11836250,23052000,12914305,14146994000,701000,29984333,48125000,25600355,5004770000,7028520500,9052271000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4913398000,0,Benign,req,wordpress,NA
2025-03-04 14:28:27.961487 +0000 UTC,192.168.0.1,52743,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002416000,0,0,0,0,1000439000,1000805333,1001205000,384086,1,196,0,0,0,0,0,0,784,0,9727997000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.028296 +0000 UTC,192.168.0.56,56160,172.18.0.2,80,6,7,547,7,21512,52,78,203,55,52,3073,7292,3770,60000,12215400,58713000,25999593,85000,15353800,57925000,24864753,5081885000,17180000,39128500,61077000,31039866,5003628000,5003628000,5003628000,0,3,273,3,10756,1,3,0,0,396,372,4532064000,0,Benign,req,wordpress,NA
2025-03-04 14:28:31.993519 +0000 UTC,192.168.0.1,45034,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003124000,0,0,0,0,1000163000,1001041333,1002144000,1009373,1,196,0,0,0,0,0,0,784,0,4032032000,0,Benign,req,wordpress,NA
2025-03-04 14:28:36.004520 +0000 UTC,192.168.0.1,45954,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999409000,999409000,999409000,0,0,0,0,0,2001367000,999409000,499704500,999409000,706688881,1001958000,1001958000,1001958000,0,1,294,0,0,0,0,0,0,588,0,4011001000,0,Benign,req,wordpress,NA
2025-03-04 14:28:36.068171 +0000 UTC,192.168.0.56,33084,172.18.0.2,80,6,8,599,6,21461,52,74,203,52,52,3576,7292,3864,44000,6969166,38807000,15603833,94000,10032500,38027000,18668484,4575086000,805000,20907500,41010000,28429228,4533271000,4533271000,4533271000,0,4,299,3,10730,1,3,0,0,448,320,5039875000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.074478 +0000 UTC,192.168.0.1,52054,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999311000,999311000,999311000,0,0,0,0,0,3001397000,999311000,333103666,999311000,576952474,1000408000,1001043000,1001678000,898025,1,261,0,0,0,0,0,0,784,0,2069958000,0,Benign,req,wordpress,NA
2025-03-04 14:28:51.306335 +0000 UTC,192.168.0.1,33964,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2003746000,0,0,0,0,1001425000,1001873000,1002321000,633567,1,196,0,0,0,0,0,0,588,0,13231857000,0,Benign,req,wordpress,NA
2025-03-04 14:28:53.501887 +0000 UTC,192.168.0.138,51012,172.18.0.2,80,6,6,467,4,705,52,77,199,59,52,176,541,243,75000,795750,1293000,516841,521000,690000,859000,239002,2936340000,838000,1591500,2345000,1065609,2933157000,2933157000,2933157000,0,3,233,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:56.434466 +0000 UTC,192.168.0.138,51018,172.18.0.2,80,6,6,467,4,705,52,77,199,59,52,176,541,243,47000,699000,1134000,461784,369000,593000,817000,316783,4288827000,838000,1398000,1958000,791959,4286031000,4286031000,4286031000,0,3,233,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:58.268026 +0000 UTC,192.168.0.1,45362,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001063000,0,0,0,0,1000120000,1000531500,1000943000,581948,1,196,0,0,0,0,0,0,588,0,6961691000,0,Benign,req,wordpress,NA
2025-03-04 14:29:01.221495 +0000 UTC,192.168.0.1,42442,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1001417000,0,0,0,0,1001417000,1001417000,1001417000,0,1,196,0,0,0,0,0,0,392,0,2953469000,0,Benign,req,wordpress,NA
2025-03-04 14:29:11.289924 +0000 UTC,192.168.0.1,34120,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003416000,0,0,0,0,1000288000,1001138666,1002151000,941963,1,196,0,0,0,0,0,0,784,0,10068429000,0,Benign,req,wordpress,NA
2025-03-04 14:29:13.408107 +0000 UTC,192.168.0.224,55746,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,70000,6376200,29870000,13137711,286000,10077666,28059000,15592878,2699206000,834000,15940500,31047000,21363817,2667325000,2667325000,2667325000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:16.103666 +0000 UTC,192.168.0.224,55750,172.18.0.2,80,6,7,524,4,705,52,74,204,57,52,176,541,243,49000,686600,1128000,461478,398000,788000,1178000,551543,3710152000,1072000,1716500,2361000,911460,3706719000,3706719000,3706719000,0,3,262,2,352,1,1,0,0,372,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.417968 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002214000,0,0,0,0,1001090000,1001107000,1001124000,24041,1,196,0,0,0,0,0,0,588,0,8128044000,0,Benign,req,wordpress,NA
2025-03-04 14:29:31.595337 +0000 UTC,192.168.0.1,45683,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000107000,0,0,0,0,1000107000,1000107000,1000107000,0,1,196,0,0,0,0,0,0,392,0,12177369000,0,Benign,req,wordpress,NA
2025-03-04 14:29:32.941750 +0000 UTC,192.168.0.134,35414,172.18.0.2,80,6,8,599,6,21470,52,74,203,52,52,3578,7292,3865,41000,5597666,30787000,12347194,177000,7909000,30070000,14776110,3969136000,1189000,16793000,32397000,22067388,3935550000,3935550000,3935550000,0,4,299,3,10735,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958751 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,1,153,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,0,0,0,0,0,153,0,3363414000,0,Benign,req,wordpress,NA
2025-03-04 14:29:36.862902 +0000 UTC,192.168.0.134,35426,172.18.0.2,80,6,7,523,5,14173,52,74,203,56,52,2834,7292,3812,4000,9326800,44991000,19940648,66000,15018000,44194000,25269778,2139314000,823000,23317000,45811000,31811319,2092680000,2092680000,2092680000,0,3,261,2,7086,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:38.959782 +0000 UTC,192.168.0.134,35432,172.18.0.2,80,6,8,569,6,15812,52,71,197,50,52,2635,7292,3628,35000,7025166,38087000,15223059,850000,10092250,37277000,18124412,4807683000,833000,21075500,41318000,28627218,4765532000,4765532000,4765532000,0,4,284,3,7906,1,3,0,0,424,320,2096880000,0,Benign,req,wordpress,NA
2025-03-04 14:29:43.763288 +0000 UTC,192.168.0.134,51822,172.18.0.2,80,6,6,472,4,705,52,78,204,61,52,176,541,243,78000,836000,1164000,508244,17000,577500,1138000,792666,4226109000,1164000,1672000,2180000,718420,4222765000,4222765000,4222765000,0,3,236,2,352,1,1,0,0,320,216,4803506000,0,Benign,req,wordpress,NA
2025-03-04 14:29:47.641692 +0000 UTC,192.168.0.1,48952,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3004800000,0,0,0,0,1000757000,1001600000,1002170000,745009,1,196,0,0,0,0,0,0,784,0,12682941000,0,Benign,req,wordpress,NA
2025-03-04 14:29:47.985303 +0000 UTC,192.168.0.134,51832,172.18.0.2,80,6,6,472,4,705,52,78,204,61,52,176,541,243,47000,950000,1608000,665174,57000,684000,1311000,886711,3190208000,1608000,1900000,2192000,412950,3186408000,3186408000,3186408000,0,3,236,2,352,1,1,0,0,320,216,4222015000,0,Benign,req,wordpress,NA
2025-03-04 14:29:51.134193 +0000 UTC,192.168.0.134,51838,172.18.0.2,80,6,8,599,6,21467,52,74,203,52,52,3577,7292,3865,34000,6735333,37566000,15107285,408000,9693000,36643000,17968000,3848213000,866000,20206000,39546000,27350890,3807801000,3807801000,3807801000,0,4,299,3,10733,1,3,0,0,448,320,3148890000,0,Benign,req,wordpress,NA
2025-03-04 14:29:54.939762 +0000 UTC,192.168.0.134,37382,172.18.0.2,80,6,9,645,7,23103,52,71,197,47,52,3300,7292,3750,58000,6022714,38402000,14282808,152000,8097600,37491000,16435039,4839692000,789000,21079500,41370000,28695100,4797533000,4797533000,4797533000,0,4,322,3,11551,1,4,0,0,500,372,3805569000,0,Benign,req,wordpress,NA
2025-03-04 14:29:59.750131 +0000 UTC,192.168.0.134,37390,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,38000,5786600,26055000,11339344,593000,8896666,24690000,13683482,4168113000,1096000,14466500,27837000,18908742,4139180000,4139180000,4139180000,0,3,262,2,3839,1,2,0,0,384,268,4810369000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.058153 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002050000,0,0,0,0,1000532000,1000683333,1000941000,224277,1,196,0,0,0,0,0,0,784,0,12416461000,0,Benign,req,wordpress,NA
2025-03-04 14:30:03.866415 +0000 UTC,192.168.0.134,50352,172.18.0.2,80,6,9,987,6,5980,52,109,264,86,52,996,4687,1825,75000,6648428,20608000,9272375,603000,10937000,22154000,11800083,2879818000,769000,23269500,45770000,31820512,2833279000,2833279000,2833279000,0,4,493,3,2990,3,3,0,0,476,320,4116284000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.242082 +0000 UTC,192.168.0.1,37494,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002232000,0,0,0,0,1000588000,1000744000,1000910000,161232,1,196,0,0,0,0,0,0,784,0,5183929000,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.393857 +0000 UTC,192.168.0.235,41510,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,47000,5872400,26961000,11804427,48000,9026000,25731000,14480470,3495456000,777000,14681000,28585000,19663225,3466094000,3466094000,3466094000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.898482 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,998984000,998984000,998984000,0,0,0,0,0,2001619000,998984000,499492000,998984000,706388360,1002635000,1002635000,1002635000,0,1,294,0,0,0,0,0,0,588,0,14656400000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.503015 +0000 UTC,192.168.0.1,40177,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002616000,0,0,0,0,1000518000,1000872000,1001349000,428937,1,196,0,0,0,0,0,0,784,0,2604533000,0,Benign,req,wordpress,NA
2025-03-04 14:30:22.857312 +0000 UTC,192.168.0.235,37734,172.18.0.2,80,6,6,473,6,7731,52,78,193,56,52,1288,7292,2941,63000,7534750,29249000,14479747,78000,16996750,38586000,19542274,5073778000,30139000,34362500,38586000,5972930,5005053000,5005053000,5005053000,0,3,236,3,3865,1,2,0,0,332,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.129866 +0000 UTC,192.168.0.1,35510,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003149000,0,0,0,0,1000721000,1001049666,1001316000,302357,1,196,0,0,0,0,0,0,784,0,4626851000,0,Benign,req,wordpress,NA
2025-03-04 14:30:27.891385 +0000 UTC,192.168.0.235,37736,172.18.0.2,80,6,9,645,7,23097,52,71,197,47,52,3299,7292,3751,31000,5877285,34392000,12610643,87000,7381600,33619000,14674173,4368436000,1299000,20570500,39842000,27254016,4327295000,4327295000,4327295000,0,4,322,3,11548,1,4,0,0,500,372,5034073000,0,Benign,req,wordpress,NA
2025-03-04 14:30:32.254155 +0000 UTC,192.168.0.235,37740,172.18.0.2,80,6,6,464,4,705,52,77,196,58,52,176,541,243,274000,1074750,2192000,808660,1179000,1249000,1319000,98994,3534141000,1022000,2149500,3277000,1594525,3529842000,3529842000,3529842000,0,3,232,2,352,1,1,0,0,320,216,4362770000,0,Benign,req,wordpress,NA
2025-03-04 14:30:34.938612 +0000 UTC,192.168.0.1,35172,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003175000,0,0,0,0,1000547000,1001058333,1002043000,852957,1,196,0,0,0,0,0,0,784,0,7808746000,0,Benign,req,wordpress,NA
2025-03-04 14:30:35.757305 +0000 UTC,192.168.0.235,37314,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,31000,6140800,28170000,12332023,106000,9434333,27443000,15599327,3013537000,1655000,15352000,29049000,19370483,2982833000,2982833000,2982833000,0,3,256,2,3839,1,2,0,0,372,268,3503150000,0,Benign,req,wordpress,NA
2025-03-04 14:30:38.723993 +0000 UTC,192.168.0.235,37324,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,7000,9062400,43334000,19164224,16000,14469000,42357000,24157079,4391828000,1080000,22656000,44232000,30513071,4346516000,4346516000,4346516000,0,3,261,2,7088,1,2,0,0,372,268,2966688000,0,Benign,req,wordpress,NA
2025-03-04 14:30:43.078712 +0000 UTC,192.168.0.235,32842,172.18.0.2,80,6,7,523,5,14172,52,74,203,56,52,2834,7292,3811,38000,7210200,33412000,14660423,55000,11169666,32680000,18631963,4798120000,1164000,18025500,34887000,23845761,4762069000,4762069000,4762069000,0,3,261,2,7086,1,2,0,0,372,268,4354719000,0,Benign,req,wordpress,NA
2025-03-04 14:30:47.844204 +0000 UTC,192.168.0.235,32854,172.18.0.2,80,6,7,523,5,14171,52,74,203,56,52,2834,7292,3811,16000,6303200,29349000,12893400,18000,9804666,28285000,16013766,2105811000,1157000,15758000,30359000,20648932,2074295000,2074295000,2074295000,0,3,261,2,7085,1,2,0,0,372,268,4765492000,0,Benign,req,wordpress,NA
2025-03-04 14:31:00.728013 +0000 UTC,192.168.0.1,58175,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,25789401000,0,Benign,req,wordpress,NA
2025-03-04 14:31:02.737314 +0000 UTC,192.168.0.62,52598,172.18.0.2,80,6,6,473,4,705,52,78,205,61,52,176,541,243,60000,1539500,3224000,1399023,801000,1643000,2485000,1190767,2410413000,795000,3079000,5363000,3230063,2404255000,2404255000,2404255000,0,3,236,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:05.095646 +0000 UTC,192.168.0.62,52614,172.18.0.2,80,6,9,645,7,23100,52,71,197,47,52,3300,7292,3751,48000,7384000,48314000,18051661,261000,9972400,47554000,21009811,3827449000,730000,25844000,50958000,35516559,3775761000,3775761000,3775761000,0,4,322,3,11550,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:05.856345 +0000 UTC,192.168.0.1,40474,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001913000,0,0,0,0,1000580000,1000956500,1001333000,532451,1,196,0,0,0,0,0,0,588,0,5128332000,0,Benign,req,wordpress,NA
2025-03-04 14:31:08.323367 +0000 UTC,192.168.0.1,43269,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001633000,0,0,0,0,1000074000,1000544333,1000812000,408615,1,196,0,0,0,0,0,0,784,0,2467022000,0,Benign,req,wordpress,NA
2025-03-04 14:31:08.882198 +0000 UTC,192.168.0.62,52628,172.18.0.2,80,6,9,645,7,17313,52,71,197,47,52,2473,7292,3339,38000,5865285,37434000,13925748,311000,7806000,36414000,15995390,3151518000,1132000,20528500,39925000,27430793,3110461000,3110461000,3110461000,0,4,322,3,8656,1,3,0,0,500,372,3786552000,0,Benign,req,wordpress,NA
2025-03-04 14:31:12.762400 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000751000,0,0,0,0,1000751000,1000751000,1000751000,0,1,196,0,0,0,0,0,0,392,0,4439033000,0,Benign,req,wordpress,NA
