Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:28:09.943182 +0000 UTC,192.168.0.91,41206,172.18.0.2,80,6,6,469,4,705,52,78,201,60,52,176,541,243,47000,692000,985000,434942,172000,482000,792000,438406,4368668000,825000,1384000,1943000,790545,4365900000,4365900000,4365900000,0,3,234,2,352,1,1,0,0,320,216,4278303000,0,Benign,req,wordpress,NA
2025-03-04 14:28:14.252218 +0000 UTC,192.168.0.91,42114,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,63000,8852333,24401000,12021667,100000,12947500,27600000,14349684,7674084000,789000,31895000,53114000,27528003,2573257000,3789199500,5005142000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4309036000,0,Benign,req,wordpress,NA
2025-03-04 14:28:18.233802 +0000 UTC,192.168.0.1,59419,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001764000,0,0,0,0,1000236000,1000588000,1001284000,602766,1,196,0,0,0,0,0,0,784,0,10489377000,0,Benign,req,wordpress,NA
2025-03-04 14:28:18.874175 +0000 UTC,192.168.0.91,42122,172.18.0.2,80,6,9,987,6,5980,52,109,264,86,52,996,4687,1825,37000,5695714,18149000,7555688,394000,9153250,19363000,9691703,3052073000,805000,19935000,39065000,27053905,3012203000,3012203000,3012203000,0,4,493,3,2990,3,3,0,0,476,320,4621957000,0,Benign,req,wordpress,NA
2025-03-04 14:28:32.993678 +0000 UTC,192.168.0.1,45034,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001874000,0,0,0,0,1000933000,1000937000,1000941000,5656,1,196,0,0,0,0,0,0,588,0,14759876000,0,Benign,req,wordpress,NA
2025-03-04 14:28:34.530744 +0000 UTC,192.168.0.88,36096,172.18.0.2,80,6,6,471,4,705,52,78,203,61,52,176,541,243,45000,969000,2108000,854105,186000,498500,811000,441941,4565172000,1768000,1938000,2108000,240416,4561296000,4561296000,4561296000,0,3,235,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:36.004647 +0000 UTC,192.168.0.1,45954,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999950000,999950000,999950000,0,0,0,0,0,2001236000,999950000,499975000,999950000,707071425,1001286000,1001286000,1001286000,0,1,294,0,0,0,0,0,0,588,0,3010969000,0,Benign,req,wordpress,NA
2025-03-04 14:28:38.074631 +0000 UTC,192.168.0.1,52054,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001295000,0,0,0,0,1000010000,1000431666,1001060000,554669,1,196,0,0,0,0,0,0,784,0,2069984000,0,Benign,req,wordpress,NA
2025-03-04 14:28:39.052495 +0000 UTC,192.168.0.88,36106,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,34000,5407142,17858000,8244835,953000,9195000,18386000,9514984,15102267000,953000,26667333,41199000,22332132,5003719000,7511132500,10018546000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:28:42.723461 +0000 UTC,192.168.0.88,44518,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,73000,8299200,39638000,17523165,89000,13267666,38832000,22142912,3164869000,880000,20748000,40616000,28097595,3123373000,3123373000,3123373000,0,3,262,2,3839,1,2,0,0,384,268,3670966000,0,Benign,req,wordpress,NA
2025-03-04 14:28:45.884649 +0000 UTC,192.168.0.88,44532,172.18.0.2,80,6,6,471,4,705,52,78,203,61,52,176,541,243,34000,752500,1411000,564915,654000,724000,794000,98994,2865828000,836000,1505000,2174000,946108,2862818000,2862818000,2862818000,0,3,235,2,352,1,1,0,0,320,216,3161188000,0,Benign,req,wordpress,NA
2025-03-04 14:28:48.701056 +0000 UTC,192.168.0.88,44534,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,86000,58357571,365429000,135695721,259000,89775400,407128000,177676405,5454060000,43074000,225101000,407128000,257425052,5003858000,5003858000,5003858000,0,4,493,3,3016,3,3,0,0,476,372,2816407000,0,Benign,req,wordpress,NA
2025-03-04 14:28:50.305634 +0000 UTC,192.168.0.1,33964,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002177000,0,0,0,0,1000395000,1000725666,1001316000,512474,1,196,0,0,0,0,0,0,784,0,12231003000,0,Benign,req,wordpress,NA
2025-03-04 14:28:51.546220 +0000 UTC,192.168.0.88,44550,172.18.0.2,80,6,8,569,6,15802,52,71,197,50,52,2633,7292,3629,42000,6336166,34735000,13922045,55000,8964000,33591000,16425596,2608212000,873000,19008500,37144000,25647470,2570195000,2570195000,2570195000,0,4,284,3,7901,1,3,0,0,424,320,2845164000,0,Benign,req,wordpress,NA
2025-03-04 14:29:06.799472 +0000 UTC,192.168.0.216,54906,172.18.0.2,80,6,6,468,4,705,52,78,200,59,52,176,541,243,74000,839250,1362000,550920,296000,575000,854000,394565,3953541000,855000,1678500,2502000,1164604,3950184000,3950184000,3950184000,0,3,234,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:10.716739 +0000 UTC,192.168.0.216,54908,172.18.0.2,80,6,7,523,5,14173,52,74,203,56,52,2834,7292,3812,53000,7070200,32992000,14496962,322000,11152333,32237000,18262128,4088586000,860000,17675500,34491000,23780708,4053235000,4053235000,4053235000,0,3,261,2,7086,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:11.289851 +0000 UTC,192.168.0.1,34120,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999996000,999996000,999996000,0,0,0,0,0,3001231000,999996000,333332000,999996000,577347959,1000245000,1000617500,1000990000,526794,1,261,0,0,0,0,0,0,784,0,20984217000,0,Benign,req,wordpress,NA
2025-03-04 14:29:14.772218 +0000 UTC,192.168.0.216,60296,172.18.0.2,80,6,8,581,6,15806,52,72,197,50,52,2634,7292,3628,6000,5480000,29547000,11803186,10000,7603500,28727000,14087760,4701509000,1174000,16440000,31706000,21589384,4668629000,4668629000,4668629000,0,4,290,3,7903,1,3,0,0,436,320,4055479000,0,Benign,req,wordpress,NA
2025-03-04 14:29:19.418730 +0000 UTC,192.168.0.1,36239,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1000416000,0,0,0,0,1000416000,1000416000,1000416000,0,1,196,0,0,0,0,0,0,392,0,8128879000,0,Benign,req,wordpress,NA
2025-03-04 14:29:30.594449 +0000 UTC,192.168.0.1,45683,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001032000,0,0,0,0,1000089000,1000516000,1000943000,603869,1,196,0,0,0,0,0,0,588,0,11175719000,0,Benign,req,wordpress,NA
2025-03-04 14:29:32.425836 +0000 UTC,192.168.0.79,51782,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,52000,7331800,34467000,15172150,533000,11686000,33456000,18855277,3940778000,825000,18329500,35834000,24755101,3904119000,3904119000,3904119000,0,3,261,2,7088,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:34.958858 +0000 UTC,192.168.0.1,46207,239.255.255.250,1900,17,4,612,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,480000530000,0,0,0,0,120000565000,160000176666,239998350000,-9223372036854775808,1,153,0,0,0,0,0,0,612,0,4364409000,0,Benign,req,wordpress,NA
2025-03-04 14:29:36.329420 +0000 UTC,192.168.0.79,51784,172.18.0.2,80,6,9,987,6,5980,52,109,264,86,52,996,4687,1825,36000,4949000,16402000,7225776,278000,8258750,16555000,8914259,3404895000,836000,17321500,33807000,23314017,3370252000,3370252000,3370252000,0,4,493,3,2990,3,3,0,0,476,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:52.849853 +0000 UTC,192.168.0.116,49740,172.18.0.2,80,6,8,599,6,21464,52,74,203,52,52,3577,7292,3864,48000,5837500,31112000,12399100,110000,7993250,30386000,14931476,2937610000,1476000,17512500,33549000,22679035,2902585000,2902585000,2902585000,0,4,299,3,10732,1,3,0,0,448,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:29:55.751452 +0000 UTC,192.168.0.116,49748,172.18.0.2,80,6,8,569,6,15811,52,71,197,50,52,2635,7292,3628,36000,5830500,32269000,12958343,124000,8287750,31511000,15485077,4944283000,764000,17491500,34219000,23656257,4909300000,4909300000,4909300000,0,4,284,3,7905,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.057776 +0000 UTC,192.168.0.1,39672,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003353000,0,0,0,0,1000927000,1001117666,1001339000,207704,1,196,0,0,0,0,0,0,784,0,25098918000,0,Benign,req,wordpress,NA
2025-03-04 14:30:00.660294 +0000 UTC,192.168.0.116,49762,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,7000,6971000,33162000,14646675,11000,11072666,32104000,18221850,2491518000,826000,17427500,34029000,23478066,2456663000,2456663000,2456663000,0,3,262,2,3839,1,2,0,0,384,268,4908842000,0,Benign,req,wordpress,NA
2025-03-04 14:30:03.104168 +0000 UTC,192.168.0.116,48296,172.18.0.2,80,6,8,569,6,15807,52,71,197,50,52,2634,7292,3628,54000,7961500,45074000,18185604,212000,11467750,44159000,21796451,2377262000,1155000,23884500,46614000,32144367,2329493000,2329493000,2329493000,0,4,284,3,7903,1,3,0,0,424,320,2443874000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.241603 +0000 UTC,192.168.0.1,37494,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999722000,999722000,999722000,0,0,0,0,0,3002634000,0,333240666,999722000,577189765,1000826000,1001456000,1002086000,890954,1,261,0,0,0,0,0,0,784,0,5183827000,0,Benign,req,wordpress,NA
2025-03-04 14:30:05.477811 +0000 UTC,192.168.0.116,48306,172.18.0.2,80,6,6,462,4,705,52,77,194,57,52,176,541,243,34000,641500,900000,407327,132000,469000,806000,476589,3492756000,794000,1283000,1772000,691550,3490190000,3490190000,3490190000,0,3,231,2,352,1,1,0,0,320,216,2373643000,0,Benign,req,wordpress,NA
2025-03-04 14:30:08.931569 +0000 UTC,192.168.0.116,48308,172.18.0.2,80,6,8,599,6,21457,52,74,203,52,52,3576,7292,3863,44000,6362166,35710000,14381864,76000,9150500,34788000,17095957,2451113000,815000,19086500,37358000,25839803,2412940000,2412940000,2412940000,0,4,299,3,10728,1,3,0,0,448,320,3453758000,0,Benign,req,wordpress,NA
2025-03-04 14:30:11.327318 +0000 UTC,192.168.0.116,48320,172.18.0.2,80,6,7,523,5,14167,52,74,203,56,52,2833,7292,3810,71000,10843200,51923000,22969093,147000,17383333,50463000,28656297,3789257000,1073000,27108000,53143000,36819050,3735041000,3735041000,3735041000,0,3,261,2,7083,1,2,0,0,372,268,2395749000,0,Benign,req,wordpress,NA
2025-03-04 14:30:15.063190 +0000 UTC,192.168.0.116,51520,172.18.0.2,80,6,8,569,6,15809,52,71,197,50,52,2634,7292,3628,95000,8952166,49893000,20067788,123000,12709250,48953000,24165498,2237299000,1895000,26856500,51818000,35300891,2183586000,2183586000,2183586000,0,4,284,3,7904,1,3,0,0,424,320,3735872000,0,Benign,req,wordpress,NA
2025-03-04 14:30:17.254346 +0000 UTC,192.168.0.116,51530,172.18.0.2,80,6,9,645,7,23102,52,71,197,47,52,3300,7292,3750,32000,6439571,40912000,15204861,596000,8608400,40100000,17604574,4053053000,861000,22538500,44216000,30656614,4007976000,4007976000,4007976000,0,4,322,3,11551,1,4,0,0,500,372,2191156000,0,Benign,req,wordpress,NA
2025-03-04 14:30:19.898466 +0000 UTC,192.168.0.1,35391,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2003086000,0,0,0,0,1001172000,1001543000,1001914000,524673,1,196,0,0,0,0,0,0,588,0,14656863000,0,Benign,req,wordpress,NA
2025-03-04 14:30:33.924293 +0000 UTC,192.168.0.88,53930,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,48000,5765714,18955000,8797853,377000,9885500,21737000,10862589,14234055000,707000,27326666,40913000,23054965,5004692000,7076037500,9147383000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,102378073000,0,Benign,req,wordpress,NA
2025-03-04 14:30:34.938640 +0000 UTC,192.168.0.1,35172,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002828000,0,0,0,0,1000137000,1000942666,1002512000,1359244,1,196,0,0,0,0,0,0,784,0,15040174000,0,Benign,req,wordpress,NA
2025-03-04 14:30:38.263910 +0000 UTC,192.168.0.88,53934,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,51000,6380200,29513000,12935742,658000,10069666,26440000,14230079,2347417000,786000,15950500,31115000,21445841,2315516000,2315516000,2315516000,0,3,256,2,3839,1,2,0,0,372,268,4339617000,0,Benign,req,wordpress,NA
2025-03-04 14:30:40.573569 +0000 UTC,192.168.0.88,53946,172.18.0.2,80,6,9,645,7,23104,52,71,197,47,52,3300,7292,3750,89000,5576428,34468000,12751525,338000,7485200,33642000,14632303,4659328000,875000,19517500,38160000,26364476,4620293000,4620293000,4620293000,0,4,322,3,11552,1,4,0,0,500,372,2309659000,0,Benign,req,wordpress,NA
2025-03-04 14:30:45.201535 +0000 UTC,192.168.0.88,45510,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,33000,6082200,28076000,12301928,334000,9481333,27136000,15292738,2956991000,1004000,15205500,29407000,20083953,2926580000,2926580000,2926580000,0,3,262,2,3839,1,2,0,0,384,268,4627966000,0,Benign,req,wordpress,NA
2025-03-04 14:30:58.726140 +0000 UTC,192.168.0.1,58175,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001931000,0,0,0,0,1000950000,1000965500,1000981000,21920,1,196,0,0,0,0,0,0,588,0,23787500000,0,Benign,req,wordpress,NA
2025-03-04 14:31:00.803762 +0000 UTC,192.168.0.38,57812,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,78000,9163500,26556000,12190934,478000,13289000,28190000,14707707,12500750000,807000,31959333,54981000,27987253,5002429000,6202436000,7402443000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:04.908270 +0000 UTC,192.168.0.38,47362,172.18.0.2,80,6,7,525,5,7679,52,75,193,52,52,1535,7292,3218,75000,7325000,34119000,14987518,133000,11446333,33251000,18887867,3074809000,1173000,18312500,35452000,24238913,3038184000,3038184000,3038184000,0,3,262,2,3839,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:05.856306 +0000 UTC,192.168.0.1,40474,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001890000,0,0,0,0,1000877000,1000945000,1001013000,96166,1,196,0,0,0,0,0,0,588,0,7130166000,0,Benign,req,wordpress,NA
2025-03-04 14:31:07.937957 +0000 UTC,192.168.0.38,47372,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,40000,8666200,41500000,18359306,69000,13864333,40538000,23104622,2414759000,885000,21665500,42446000,29388064,2371428000,2371428000,2371428000,0,3,256,2,3839,1,2,0,0,372,268,3029687000,0,Benign,req,wordpress,NA
2025-03-04 14:31:08.323552 +0000 UTC,192.168.0.1,43269,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001822000,0,0,0,0,1000217000,1000607333,1001106000,454293,1,196,0,0,0,0,0,0,784,0,2467246000,0,Benign,req,wordpress,NA
2025-03-04 14:31:10.315670 +0000 UTC,192.168.0.38,47384,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,42000,7305600,34324000,15111277,146000,11506000,33418000,18980648,2989057000,1187000,18264000,35341000,24150525,2952529000,2952529000,2952529000,0,3,256,2,3839,1,2,0,0,372,268,2377713000,0,Benign,req,wordpress,NA
2025-03-04 14:31:12.763634 +0000 UTC,192.168.0.1,37544,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001493000,0,0,0,0,1000321000,1000746500,1001172000,601747,1,196,0,0,0,0,0,0,588,0,4440082000,0,Benign,req,wordpress,NA
2025-03-04 14:31:24.450488 +0000 UTC,192.168.0.1,59399,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2003470000,0,0,0,0,1001179000,1001735000,1002291000,786302,1,196,0,0,0,0,0,0,588,0,11686854000,0,Benign,req,wordpress,NA
2025-03-04 14:31:25.983179 +0000 UTC,192.168.0.128,36786,172.18.0.2,80,6,6,468,4,705,52,78,200,59,52,176,541,243,156000,816250,1202000,463112,236000,682500,1129000,631446,4475525000,851000,1632500,2414000,1105207,4472260000,4472260000,4472260000,0,3,234,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:30.412685 +0000 UTC,192.168.0.128,36790,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,39000,7000833,18929000,8673232,1097000,10289500,21052000,10577790,14254257000,1145000,28110000,42005000,23356017,5004392000,7084963500,9165535000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-03-04 14:31:33.863034 +0000 UTC,192.168.0.128,50430,172.18.0.2,80,6,6,468,4,705,52,78,200,59,52,176,541,243,263000,849500,1556000,533136,375000,914500,1454000,762968,4164890000,755000,1699000,2643000,1335017,4161492000,4161492000,4161492000,0,3,234,2,352,1,1,0,0,320,216,3450349000,0,Benign,req,wordpress,NA
2025-03-04 14:31:37.018571 +0000 UTC,192.168.0.1,57133,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999556000,999556000,999556000,0,0,0,0,0,3003348000,999556000,333185333,999556000,577093925,1001555000,1001896000,1002237000,482246,1,261,0,0,0,0,0,0,784,0,12568083000,0,Benign,req,wordpress,NA
2025-03-04 14:31:37.984763 +0000 UTC,192.168.0.128,50434,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,65000,6373500,18988000,8578489,560000,9329500,18505000,10001179,6682261000,1328000,27171000,41944000,22457148,1596430000,3300374000,5004318000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4121729000,0,Benign,req,wordpress,NA
2025-03-04 14:31:42.293801 +0000 UTC,192.168.0.128,50442,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,46000,7143800,33568000,14777963,208000,11276333,32244000,18167936,2372880000,1120000,17859500,34599000,23673227,2337161000,2337161000,2337161000,0,3,256,2,3839,1,2,0,0,372,268,4309038000,0,Benign,req,wordpress,NA
2025-03-04 14:31:43.276453 +0000 UTC,192.168.0.1,51989,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2001739000,0,0,0,0,1000818000,1000869500,1000921000,72831,1,196,0,0,0,0,0,0,588,0,6257882000,0,Benign,req,wordpress,NA
2025-03-04 14:31:45.658982 +0000 UTC,192.168.0.1,55368,239.255.255.250,1900,17,1,196,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,196,0,2382529000,0,Benign,req,wordpress,NA
2025-03-04 14:31:58.231868 +0000 UTC,192.168.0.120,54610,172.18.0.2,80,6,7,513,5,7679,52,73,193,52,52,1535,7292,3218,47000,6639400,31393000,13843167,88000,10511000,29832000,16749841,2537243000,905000,16598500,32292000,22193960,2504046000,2504046000,2504046000,0,3,256,2,3839,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:32:00.734172 +0000 UTC,192.168.0.120,54626,172.18.0.2,80,6,7,523,5,14176,52,74,203,56,52,2835,7292,3812,40000,6809400,32199000,14198330,133000,10791000,29217000,16022675,4853120000,863000,17023500,33184000,22854398,4819073000,4819073000,4819073000,0,3,261,2,7088,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-03-04 14:32:01.530770 +0000 UTC,192.168.0.1,34121,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002588000,0,0,0,0,1000348000,1000862666,1001561000,627010,1,196,0,0,0,0,0,0,784,0,15871788000,0,Benign,req,wordpress,NA
2025-03-04 14:32:05.540879 +0000 UTC,192.168.0.120,40134,172.18.0.2,80,6,6,461,6,7731,52,76,193,56,52,1288,7292,2941,74000,11179250,43498000,21549824,159000,16331500,42496000,20052251,5071077000,21588000,33152500,44717000,16354672,5004772000,5004772000,5004772000,0,3,230,3,3865,1,2,0,0,320,320,4806707000,0,Benign,req,wordpress,NA
2025-03-04 14:32:07.482042 +0000 UTC,192.168.0.1,58407,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999753000,999753000,999753000,0,0,0,0,0,3002244000,0,333251000,999753000,577207663,1000543000,1001245500,1001948000,993485,1,261,0,0,0,0,0,0,784,0,5951272000,0,Benign,req,wordpress,NA
2025-03-04 14:32:10.574508 +0000 UTC,192.168.0.120,40144,172.18.0.2,80,6,8,569,6,15808,52,71,197,50,52,2634,7292,3628,18000,6163166,33613000,13458270,18000,8729000,32597000,15921117,3903381000,920000,18489500,36059000,24847025,3866402000,3866402000,3866402000,0,4,284,3,7904,1,3,0,0,424,320,5033629000,0,Benign,req,wordpress,NA
2025-03-04 14:32:14.472227 +0000 UTC,192.168.0.120,33110,172.18.0.2,80,6,6,469,4,705,52,78,201,60,52,176,541,243,32000,1225000,3308000,1432917,901000,1619000,2337000,1015405,4540365000,808000,2450000,4092000,2322138,4535465000,4535465000,4535465000,0,3,234,2,352,1,1,0,0,320,216,3897719000,0,Benign,req,wordpress,NA
