Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-02-16 17:57:59.653213 +0000 UTC,192.168.0.49,36138,172.18.0.2,80,6,10,862,7,22389,52,86,210,63,52,3198,7292,3797,37000,4410625,19511000,7343373,336000,6741800,20598000,9081138,3151280000,769000,17642500,34516000,23862732,3115995000,3115995000,3115995000,0,5,431,3,11194,2,4,0,0,552,372,0,0,Benign,req,wordpress,NA
2025-02-16 17:58:01.291392 +0000 UTC,192.168.0.1,56103,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002344000,0,0,0,0,1000265000,1000781333,1001689000,788543,1,196,0,0,0,0,0,0,784,0,7553408000,0,Benign,req,wordpress,NA
2025-02-16 17:58:02.784197 +0000 UTC,192.168.0.49,42136,172.18.0.2,80,6,7,525,5,7630,52,75,193,52,52,1526,7292,3223,31000,4004200,17727000,7690477,34000,5934333,17005000,9594423,4121788000,1195000,10010500,18826000,12466999,4101767000,4101767000,4101767000,0,3,262,2,3815,1,2,0,0,384,268,3130984000,0,Benign,req,wordpress,NA
2025-02-16 17:58:06.876325 +0000 UTC,192.168.0.49,42142,172.18.0.2,80,6,10,1039,7,6032,52,103,264,83,52,861,4687,1704,36000,3724714,12281000,5358860,879000,6243500,12179000,6135116,18591768000,1287000,22753666,40901000,20014512,5005027000,9261753500,13518480000,-9223372036854775808,3,346,2,2010,3,3,0,0,528,372,4092128000,0,Benign,req,wordpress,NA
2025-02-16 17:58:08.998100 +0000 UTC,192.168.0.49,42156,172.18.0.2,80,6,6,473,4,705,52,78,205,61,52,176,541,243,27000,646500,956000,421238,67000,441500,816000,529622,2549023000,956000,1293000,1630000,476589,2546437000,2546437000,2546437000,0,3,236,2,352,1,1,0,0,320,216,2121775000,0,Benign,req,wordpress,NA
2025-02-16 17:58:11.496559 +0000 UTC,192.168.0.49,55004,172.18.0.2,80,6,9,786,6,15100,52,87,210,67,52,2516,7292,3660,22000,7113142,29972000,11463167,31000,11752000,31540000,14716250,4611301000,1062000,24896000,48730000,33706366,4561509000,4561509000,4561509000,0,4,393,3,7550,2,3,0,0,476,320,2498459000,0,Benign,req,wordpress,NA
2025-02-16 17:58:12.873341 +0000 UTC,192.168.0.1,42789,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999872000,999872000,999872000,0,0,0,0,0,3002818000,999872000,333290666,999872000,577276368,1001332000,1001473000,1001614000,199404,1,261,0,0,0,0,0,0,784,0,11581949000,0,Benign,req,wordpress,NA
2025-02-16 17:58:16.088313 +0000 UTC,192.168.0.49,55020,172.18.0.2,80,6,7,513,5,7630,52,73,193,52,52,1526,7292,3223,28000,3760800,16735000,7262599,280000,5680333,16012000,8950558,4874897000,850000,9402000,17954000,12094354,4856093000,4856093000,4856093000,0,3,256,2,3815,1,2,0,0,372,268,4591754000,0,Benign,req,wordpress,NA
2025-02-16 17:58:19.272924 +0000 UTC,192.168.0.1,33579,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999995000,999995000,999995000,0,0,0,0,0,3002292000,999995000,333331666,999995000,577347382,1000982000,1001148500,1001315000,235466,1,261,0,0,0,0,0,0,784,0,6399583000,0,Benign,req,wordpress,NA
2025-02-16 17:58:20.946130 +0000 UTC,192.168.0.49,47086,172.18.0.2,80,6,7,513,5,7630,52,73,193,52,52,1526,7292,3223,13000,3313200,14691000,6376132,16000,4914333,13978000,7857917,4521444000,884000,8283000,15682000,10463766,4504878000,4504878000,4504878000,0,3,256,2,3815,1,2,0,0,372,268,4857817000,0,Benign,req,wordpress,NA
2025-02-16 17:58:22.603410 +0000 UTC,192.168.0.1,56038,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999045000,999424000,999803000,535986,0,0,0,0,2999693000,999045000,999424000,999803000,535986,1000845000,1000845000,1000845000,0,2,392,0,0,0,0,0,0,784,0,3330486000,0,Benign,req,wordpress,NA
2025-02-16 17:58:36.979888 +0000 UTC,192.168.0.196,39122,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,33000,4246000,11978000,5329135,700000,6085500,11717000,6166336,11319410000,790000,22167666,40237000,19930510,5004723000,5626453500,6248184000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,0,0,Benign,req,wordpress,NA
2025-02-16 17:58:39.777177 +0000 UTC,192.168.0.196,39130,172.18.0.2,80,6,8,569,6,15735,52,71,197,50,52,2622,7292,3634,23000,4426000,23836000,9514561,378000,6197000,22290000,10741620,4116254000,889000,13278000,25667000,17520691,4089698000,4089698000,4089698000,0,4,284,3,7867,1,3,0,0,424,320,0,0,Benign,req,wordpress,NA
2025-02-16 17:58:43.870476 +0000 UTC,192.168.0.196,37332,172.18.0.2,80,6,7,525,5,7630,52,75,193,52,52,1526,7292,3223,21000,4398400,19895000,8678710,23000,6653666,19157000,10834834,4430303000,774000,10996000,21218000,14456091,4408311000,4408311000,4408311000,0,3,262,2,3815,1,2,0,0,384,268,4093299000,0,Benign,req,wordpress,NA
2025-02-16 17:58:45.221044 +0000 UTC,192.168.0.1,57047,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002302000,0,0,0,0,1000880000,1001151000,1001422000,383251,1,196,0,0,0,0,0,0,588,0,22617634000,0,Benign,req,wordpress,NA
2025-02-16 17:58:47.818105 +0000 UTC,192.168.0.1,41003,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999179000,999179000,999179000,0,0,0,0,0,2000122000,0,499589500,999179000,706526246,1000943000,1000943000,1000943000,0,1,294,0,0,0,0,0,0,588,0,2597061000,0,Benign,req,wordpress,NA
2025-02-16 17:58:48.270260 +0000 UTC,192.168.0.196,37342,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,30000,4601333,13907000,6205940,102000,6701750,13636000,7252814,16351207000,845000,22915333,40293000,20138322,5005164000,8141230500,11277297000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,4399784000,0,Benign,req,wordpress,NA
2025-02-16 17:58:50.120455 +0000 UTC,192.168.0.1,50174,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002226000,0,0,0,0,1000702000,1000742000,1000799000,50685,1,196,0,0,0,0,0,0,784,0,2302350000,0,Benign,req,wordpress,NA
2025-02-16 17:58:51.237078 +0000 UTC,192.168.0.196,52676,172.18.0.2,80,6,7,514,4,705,52,73,194,53,52,176,541,243,28000,619000,939000,367441,527000,717000,907000,268700,3509402000,728000,1547500,2367000,1158948,3506307000,3506307000,3506307000,0,3,257,2,352,1,1,0,0,372,216,2966818000,0,Benign,req,wordpress,NA
2025-02-16 17:58:54.743190 +0000 UTC,192.168.0.196,52686,172.18.0.2,80,6,6,462,4,705,52,77,194,57,52,176,541,243,30000,800750,1186000,536059,54000,438500,823000,543765,4789733000,1144000,1601500,2059000,647002,4786530000,4786530000,4786530000,0,3,231,2,352,1,1,0,0,320,216,3506112000,0,Benign,req,wordpress,NA
2025-02-16 17:58:55.689438 +0000 UTC,192.168.0.1,51835,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,999079000,999079000,999079000,0,0,0,0,0,1999737000,0,499539500,999079000,706455535,1000658000,1000658000,1000658000,0,1,294,0,0,0,0,0,0,588,0,5568983000,0,Benign,req,wordpress,NA
2025-02-16 17:58:58.057508 +0000 UTC,192.168.0.1,34213,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003554000,0,0,0,0,1000607000,1001184666,1002186000,870591,1,196,0,0,0,0,0,0,784,0,2368070000,0,Benign,req,wordpress,NA
2025-02-16 17:58:59.505260 +0000 UTC,192.168.0.196,52700,172.18.0.2,80,6,8,569,6,15737,52,71,197,50,52,2622,7292,3634,39000,4606666,24353000,9687709,163000,6286250,23555000,11515902,2318083000,1323000,13820000,26317000,17673426,2290443000,2290443000,2290443000,0,4,284,3,7868,1,3,0,0,424,320,4762070000,0,Benign,req,wordpress,NA
2025-02-16 17:59:01.790429 +0000 UTC,192.168.0.196,53904,172.18.0.2,80,6,9,987,6,5980,52,109,264,86,52,996,4687,1825,43000,4293428,13293000,6072692,92000,7076250,14457000,7670081,2830968000,863000,15027000,29191000,20030920,2800914000,2800914000,2800914000,0,4,493,3,2990,3,3,0,0,476,320,2285169000,0,Benign,req,wordpress,NA
2025-02-16 17:59:16.188444 +0000 UTC,192.168.0.121,55098,172.18.0.2,80,6,9,645,7,23024,52,71,197,47,52,3289,7292,3758,29000,3276714,19495000,7161466,168000,4195000,18683000,8103327,3833208000,911000,11468500,22026000,14930559,3810271000,3810271000,3810271000,0,4,322,3,11512,1,4,0,0,500,372,0,0,Benign,req,wordpress,NA
2025-02-16 17:59:20.003208 +0000 UTC,192.168.0.121,46418,172.18.0.2,80,6,7,513,5,7630,52,73,193,52,52,1526,7292,3223,29000,3667600,15906000,6853136,469000,5469000,15073000,8319664,2395918000,1077000,9169000,17261000,11443816,2377580000,2377580000,2377580000,0,3,256,2,3815,1,2,0,0,372,268,0,0,Benign,req,wordpress,NA
2025-02-16 17:59:21.072566 +0000 UTC,192.168.0.1,51936,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999968000,999968000,999968000,0,0,0,0,0,3001685000,999968000,333322666,999968000,577331793,1000775000,1000858500,1000942000,118086,1,261,0,0,0,0,0,0,784,0,23015058000,0,Benign,req,wordpress,NA
2025-02-16 17:59:22.363442 +0000 UTC,192.168.0.121,46430,172.18.0.2,80,6,9,786,6,15097,52,87,210,67,52,2516,7292,3659,40000,4917571,20217000,7752799,47000,8103000,21481000,9960238,4389350000,772000,17211500,33651000,23248963,4354927000,4354927000,4354927000,0,4,393,3,7548,2,3,0,0,476,320,2360234000,0,Benign,req,wordpress,NA
2025-02-16 17:59:26.718149 +0000 UTC,192.168.0.121,46440,172.18.0.2,80,6,9,786,6,15096,52,87,210,67,52,2516,7292,3659,25000,4869285,19002000,7635084,235000,8089750,19745000,9282993,2755621000,910000,17042500,33175000,22814800,2721536000,2721536000,2721536000,0,4,393,3,7548,2,3,0,0,476,320,4354707000,0,Benign,req,wordpress,NA
2025-02-16 17:59:29.439243 +0000 UTC,192.168.0.121,46442,172.18.0.2,80,6,9,987,7,6032,52,109,264,86,52,861,4687,1704,29000,5279500,15253000,6865232,782000,7656250,14609000,7895026,8201605000,2249000,24884000,40726000,20117865,3122273000,4063476500,5004680000,-9223372036854775808,3,329,2,2010,3,3,0,0,476,372,2721094000,0,Benign,req,wordpress,NA
2025-02-16 17:59:32.680502 +0000 UTC,192.168.0.1,41138,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,999487000,999487000,999487000,0,0,0,0,0,3002725000,999487000,333162333,999487000,577054088,1001327000,1001619000,1001911000,412950,1,261,0,0,0,0,0,0,784,0,11607936000,0,Benign,req,wordpress,NA
2025-02-16 17:59:33.186185 +0000 UTC,192.168.0.121,38476,172.18.0.2,80,6,10,862,7,22392,52,86,210,63,52,3198,7292,3797,23000,4496000,20507000,7317584,1018000,6849600,21410000,8876924,4453323000,975000,17984000,34993000,24054358,4417355000,4417355000,4417355000,0,5,431,3,11196,2,4,0,0,552,372,3746942000,0,Benign,req,wordpress,NA
2025-02-16 17:59:47.801865 +0000 UTC,192.168.0.1,53887,239.255.255.250,1900,17,2,392,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1001148000,0,0,0,0,1001148000,1001148000,1001148000,0,1,196,0,0,0,0,0,0,392,0,15121363000,0,Benign,req,wordpress,NA
2025-02-16 17:59:49.237036 +0000 UTC,192.168.0.62,47626,172.18.0.2,80,6,6,463,4,705,52,77,195,57,52,176,541,243,36000,886250,1293000,573540,396000,581500,767000,262336,4057203000,1100000,1772500,2445000,951058,4053658000,4053658000,4053658000,0,3,231,2,352,1,1,0,0,320,216,0,0,Benign,req,wordpress,NA
2025-02-16 17:59:53.275934 +0000 UTC,192.168.0.62,34692,172.18.0.2,80,6,7,525,5,7630,52,75,193,52,52,1526,7292,3223,24000,3398600,14904000,6442562,309000,5079000,14123000,7836259,4521953000,782000,8496500,16211000,10909950,4504960000,4504960000,4504960000,0,3,262,2,3815,1,2,0,0,384,268,0,0,Benign,req,wordpress,NA
2025-02-16 17:59:57.747252 +0000 UTC,192.168.0.62,34696,172.18.0.2,80,6,10,862,7,22397,52,86,210,63,52,3199,7292,3798,24000,6317375,30243000,11007581,346000,9626000,31418000,13181665,4847936000,1147000,25269500,49392000,34114366,4797397000,4797397000,4797397000,0,5,431,3,11198,2,4,0,0,552,372,4471318000,0,Benign,req,wordpress,NA
2025-02-16 17:59:58.217383 +0000 UTC,192.168.0.1,53386,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,998829000,998829000,998829000,0,0,0,0,0,3004991000,0,332943000,998829000,576674192,1003051000,1003081000,1003111000,42426,1,261,0,0,0,0,0,0,784,0,10415518000,0,Benign,req,wordpress,NA
2025-02-16 18:00:02.591142 +0000 UTC,192.168.0.62,37054,172.18.0.2,80,6,7,515,4,705,52,73,195,53,52,176,541,243,26000,1059600,1870000,676213,1191000,1533000,1875000,483661,3696995000,912000,2649000,4386000,2456488,3691697000,3691697000,3691697000,0,3,257,2,352,1,1,0,0,372,216,4843890000,0,Benign,req,wordpress,NA
2025-02-16 18:00:05.430740 +0000 UTC,192.168.0.1,51110,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002771000,0,0,0,0,1001304000,1001385500,1001467000,115258,1,196,0,0,0,0,0,0,588,0,7213357000,0,Benign,req,wordpress,NA
2025-02-16 18:00:08.137486 +0000 UTC,192.168.0.1,55622,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003600000,0,0,0,0,1000997000,1001200000,1001372000,189412,1,196,0,0,0,0,0,0,784,0,2706746000,0,Benign,req,wordpress,NA
